Source,input,file,,,,,,,,,,,,,,,
,X_b,Y_b,Z_b,X_e,Y_e,Z_e,dCL,sigmaz0,#lanes,Emis,Hw1,dw1,Hw2,dw2,Depth,Wtop,Wbottom
A22,646416.83,4965079.41,1,646407.72,4964979.83,1,0,0,4,1,0,0,0,0,0,0,0
A22,646407.72,4964979.83,1,646398.61,4964880.24,1,0,0,4,1,0,0,0,0,0,0,0
A22,646398.61,4964880.24,1,646389.51,4964780.66,1,0,0,4,1,0,0,0,0,0,0,0
A22,646389.51,4964780.66,1,646380.4,4964681.08,1,0,0,4,1,0,0,0,0,0,0,0
A22,646380.4,4964681.08,1,646371.3,4964581.49,1,0,0,4,1,0,0,0,0,0,0,0
A22,646371.3,4964581.49,1,646362.19,4964481.91,1,0,0,4,1,0,0,0,0,0,0,0
A22,646362.19,4964481.91,1,646353.08,4964382.32,1,0,0,4,1,0,0,0,0,0,0,0
A22,646353.08,4964382.32,1,646343.98,4964282.74,1,0,0,4,1,0,0,0,0,0,0,0
A22,646343.98,4964282.74,1,646335.29,4964183.12,1,0,0,4,1,0,0,0,0,0,0,0
A22,646335.29,4964183.12,1,646329.33,4964083.3,1,0,0,4,1,0,0,0,0,0,0,0
A22,646329.33,4964083.3,1,646326.66,4963983.35,1,0,0,4,1,0,0,0,0,0,0,0
A22,646326.66,4963983.35,1,646327.31,4963883.35,1,0,0,4,1,0,0,0,0,0,0,0
A22,646327.31,4963883.35,1,646331.23,4963783.44,1,0,0,4,1,0,0,0,0,0,0,0
A22,646331.23,4963783.44,1,646338.44,4963683.7,1,0,0,4,1,0,0,0,0,0,0,0
A22,646338.44,4963683.7,1,646348.98,4963584.26,1,0,0,4,1,0,0,0,0,0,0,0
A22,646348.98,4963584.26,1,646360.17,4963484.89,1,0,0,4,1,0,0,0,0,0,0,0
A22,646360.17,4963484.89,1,646371.36,4963385.52,1,0,0,4,1,0,0,0,0,0,0,0
A22,646371.36,4963385.52,1,646382.56,4963286.15,1,0,0,4,1,0,0,0,0,0,0,0
A22,646382.56,4963286.15,1,646393.75,4963186.77,1,0,0,4,1,0,0,0,0,0,0,0
A22,646393.75,4963186.77,1,646404.95,4963087.4,1,0,0,4,1,0,0,0,0,0,0,0
A22,646404.95,4963087.4,1,646416.14,4962988.03,1,0,0,4,1,0,0,0,0,0,0,0
A22,646416.14,4962988.03,1,646427.34,4962888.66,1,0,0,4,1,0,0,0,0,0,0,0
A22,646427.34,4962888.66,1,646438.53,4962789.29,1,0,0,4,1,0,0,0,0,0,0,0
A22,646438.53,4962789.29,1,646449.72,4962689.92,1,0,0,4,1,0,0,0,0,0,0,0
A22,646449.72,4962689.92,1,646460.92,4962590.55,1,0,0,4,1,0,0,0,0,0,0,0
A22,646460.92,4962590.55,1,646472.11,4962491.17,1,0,0,4,1,0,0,0,0,0,0,0
A22,646472.11,4962491.17,1,646483.31,4962391.8,1,0,0,4,1,0,0,0,0,0,0,0
A22,646483.31,4962391.8,1,646494.5,4962292.43,1,0,0,4,1,0,0,0,0,0,0,0
A22,646494.5,4962292.43,1,646505.7,4962193.06,1,0,0,4,1,0,0,0,0,0,0,0
A22,646505.7,4962193.06,1,646516.44,4962093.64,1,0,0,4,1,0,0,0,0,0,0,0
A22,646516.44,4962093.64,1,646524.46,4961993.97,1,0,0,4,1,0,0,0,0,0,0,0
A22,646524.46,4961993.97,1,646529.06,4961894.08,1,0,0,4,1,0,0,0,0,0,0,0
A22,646529.06,4961894.08,1,646530.46,4961794.1,1,0,0,4,1,0,0,0,0,0,0,0
A22,646530.46,4961794.1,1,646528.47,4961694.13,1,0,0,4,1,0,0,0,0,0,0,0
A22,646528.47,4961694.13,1,646523.12,4961594.28,1,0,0,4,1,0,0,0,0,0,0,0
A22,646523.12,4961594.28,1,646514.38,4961494.67,1,0,0,4,1,0,0,0,0,0,0,0
A22,646514.38,4961494.67,1,646502.45,4961395.38,1,0,0,4,1,0,0,0,0,0,0,0
A22,646502.45,4961395.38,1,646487.14,4961296.57,1,0,0,4,1,0,0,0,0,0,0,0
A22,646487.14,4961296.57,1,646468.45,4961198.34,1,0,0,4,1,0,0,0,0,0,0,0
A22,646468.45,4961198.34,1,646446.56,4961100.77,1,0,0,4,1,0,0,0,0,0,0,0
A22,646446.56,4961100.77,1,646421.93,4961003.86,1,0,0,4,1,0,0,0,0,0,0,0
A22,646421.93,4961003.86,1,646396.79,4960907.07,1,0,0,4,1,0,0,0,0,0,0,0
A22,646396.79,4960907.07,1,646371.65,4960810.28,1,0,0,4,1,0,0,0,0,0,0,0
A22,646371.65,4960810.28,1,646346.51,4960713.49,1,0,0,4,1,0,0,0,0,0,0,0
A22,646346.51,4960713.49,1,646321.37,4960616.7,1,0,0,4,1,0,0,0,0,0,0,0
A22,646321.37,4960616.7,1,646296.22,4960519.92,1,0,0,4,1,0,0,0,0,0,0,0
A22,646296.22,4960519.92,1,646271.07,4960423.13,1,0,0,4,1,0,0,0,0,0,0,0
A22,646271.07,4960423.13,1,646245.92,4960326.35,1,0,0,4,1,0,0,0,0,0,0,0
A22,646245.92,4960326.35,1,646220.77,4960229.56,1,0,0,4,1,0,0,0,0,0,0,0
A22,646220.77,4960229.56,1,646195.63,4960132.77,1,0,0,4,1,0,0,0,0,0,0,0
A22,646195.63,4960132.77,1,646170.48,4960035.99,1,0,0,4,1,0,0,0,0,0,0,0
A22,646170.48,4960035.99,1,646145.33,4959939.2,1,0,0,4,1,0,0,0,0,0,0,0
A22,646145.33,4959939.2,1,646120.18,4959842.41,1,0,0,4,1,0,0,0,0,0,0,0
A22,646120.18,4959842.41,1,646095.03,4959745.63,1,0,0,4,1,0,0,0,0,0,0,0
A22,646095.03,4959745.63,1,646070.56,4959648.67,1,0,0,4,1,0,0,0,0,0,0,0
A22,646070.56,4959648.67,1,646049.68,4959550.88,1,0,0,4,1,0,0,0,0,0,0,0
A22,646049.68,4959550.88,1,646032.57,4959452.36,1,0,0,4,1,0,0,0,0,0,0,0
A22,646032.57,4959452.36,1,646019.25,4959353.27,1,0,0,4,1,0,0,0,0,0,0,0
A22,646019.25,4959353.27,1,646009.59,4959253.74,1,0,0,4,1,0,0,0,0,0,0,0
A22,646009.59,4959253.74,1,646000.85,4959154.12,1,0,0,4,1,0,0,0,0,0,0,0
A22,646000.85,4959154.12,1,645992.11,4959054.5,1,0,0,4,1,0,0,0,0,0,0,0
A22,645992.11,4959054.5,1,645983.36,4958954.88,1,0,0,4,1,0,0,0,0,0,0,0
A22,645983.36,4958954.88,1,645974.62,4958855.27,1,0,0,4,1,0,0,0,0,0,0,0
A22,645974.62,4958855.27,1,645965.87,4958755.65,1,0,0,4,1,0,0,0,0,0,0,0
A22,645965.87,4958755.65,1,645957.13,4958656.03,1,0,0,4,1,0,0,0,0,0,0,0
A22,645957.13,4958656.03,1,645948.39,4958556.42,1,0,0,4,1,0,0,0,0,0,0,0
