Source,input,file,,,,,,,,,,,,,,,
,X_b,Y_b,Z_b,X_e,Y_e,Z_e,dCL,sigmaz0,#lanes,Emis,Hw1,dw1,Hw2,dw2,Depth,Wtop,Wbottom
A22,649684.23,5030063.12,1,649667.02,5029964.61,1,0,0,4,1,0,0,0,0,0,0,0
A22,649667.02,5029964.61,1,649649.78,5029866.11,1,0,0,4,1,0,0,0,0,0,0,0
A22,649649.78,5029866.11,1,649632.54,5029767.6,1,0,0,4,1,0,0,0,0,0,0,0
A22,649632.54,5029767.6,1,649615.3,5029669.1,1,0,0,4,1,0,0,0,0,0,0,0
A22,649615.3,5029669.1,1,649598.06,5029570.6,1,0,0,4,1,0,0,0,0,0,0,0
A22,649598.06,5029570.6,1,649580.82,5029472.1,1,0,0,4,1,0,0,0,0,0,0,0
A22,649580.82,5029472.1,1,649563.58,5029373.59,1,0,0,4,1,0,0,0,0,0,0,0
A22,649563.58,5029373.59,1,649546.32,5029275.09,1,0,0,4,1,0,0,0,0,0,0,0
A22,649546.32,5029275.09,1,649529.04,5029176.6,1,0,0,4,1,0,0,0,0,0,0,0
A22,649529.04,5029176.6,1,649511.77,5029078.1,1,0,0,4,1,0,0,0,0,0,0,0
A22,649511.77,5029078.1,1,649494.5,5028979.6,1,0,0,4,1,0,0,0,0,0,0,0
A22,649494.5,5028979.6,1,649477.27,5028881.1,1,0,0,4,1,0,0,0,0,0,0,0
A22,649477.27,5028881.1,1,649460.05,5028782.59,1,0,0,4,1,0,0,0,0,0,0,0
A22,649460.05,5028782.59,1,649442.82,5028684.09,1,0,0,4,1,0,0,0,0,0,0,0
A22,649442.82,5028684.09,1,649425.57,5028585.59,1,0,0,4,1,0,0,0,0,0,0,0
A22,649425.57,5028585.59,1,649408.32,5028487.09,1,0,0,4,1,0,0,0,0,0,0,0
A22,649408.32,5028487.09,1,649390.78,5028388.64,1,0,0,4,1,0,0,0,0,0,0,0
A22,649390.78,5028388.64,1,649376.02,5028289.75,1,0,0,4,1,0,0,0,0,0,0,0
A22,649376.02,5028289.75,1,649367.01,5028190.17,1,0,0,4,1,0,0,0,0,0,0,0
A22,649367.01,5028190.17,1,649363.81,5028090.24,1,0,0,4,1,0,0,0,0,0,0,0
A22,649363.81,5028090.24,1,649366.7,5027990.3,1,0,0,4,1,0,0,0,0,0,0,0
A22,649366.7,5027990.3,1,649375.41,5027890.69,1,0,0,4,1,0,0,0,0,0,0,0
A22,649375.41,5027890.69,1,649389.86,5027791.76,1,0,0,4,1,0,0,0,0,0,0,0
A22,649389.86,5027791.76,1,649410.12,5027693.85,1,0,0,4,1,0,0,0,0,0,0,0
A22,649410.12,5027693.85,1,649436.4,5027597.37,1,0,0,4,1,0,0,0,0,0,0,0
A22,649436.4,5027597.37,1,649468.62,5027502.73,1,0,0,4,1,0,0,0,0,0,0,0
A22,649468.62,5027502.73,1,649504.69,5027409.47,1,0,0,4,1,0,0,0,0,0,0,0
A22,649504.69,5027409.47,1,649541.72,5027316.58,1,0,0,4,1,0,0,0,0,0,0,0
A22,649541.72,5027316.58,1,649578.76,5027223.69,1,0,0,4,1,0,0,0,0,0,0,0
A22,649578.76,5027223.69,1,649615.63,5027130.74,1,0,0,4,1,0,0,0,0,0,0,0
A22,649615.63,5027130.74,1,649652.43,5027037.76,1,0,0,4,1,0,0,0,0,0,0,0
A22,649652.43,5027037.76,1,649689.29,5026944.8,1,0,0,4,1,0,0,0,0,0,0,0
A22,649689.29,5026944.8,1,649726.17,5026851.85,1,0,0,4,1,0,0,0,0,0,0,0
A22,649726.17,5026851.85,1,649763.06,5026758.9,1,0,0,4,1,0,0,0,0,0,0,0
A22,649763.06,5026758.9,1,649799.94,5026665.95,1,0,0,4,1,0,0,0,0,0,0,0
A22,649799.94,5026665.95,1,649836.82,5026573.0,1,0,0,4,1,0,0,0,0,0,0,0
A22,649836.82,5026573.0,1,649873.71,5026480.05,1,0,0,4,1,0,0,0,0,0,0,0
A22,649873.71,5026480.05,1,649910.59,5026387.1,1,0,0,4,1,0,0,0,0,0,0,0
A22,649910.59,5026387.1,1,649947.47,5026294.15,1,0,0,4,1,0,0,0,0,0,0,0
A22,649947.47,5026294.15,1,649984.36,5026201.2,1,0,0,4,1,0,0,0,0,0,0,0
A22,649984.36,5026201.2,1,650021.24,5026108.25,1,0,0,4,1,0,0,0,0,0,0,0
A22,650021.24,5026108.25,1,650058.12,5026015.3,1,0,0,4,1,0,0,0,0,0,0,0
A22,650058.12,5026015.3,1,650095.01,5025922.36,1,0,0,4,1,0,0,0,0,0,0,0
A22,650095.01,5025922.36,1,650131.9,5025829.41,1,0,0,4,1,0,0,0,0,0,0,0
A22,650131.9,5025829.41,1,650168.79,5025736.46,1,0,0,4,1,0,0,0,0,0,0,0
A22,650168.79,5025736.46,1,650205.69,5025643.52,1,0,0,4,1,0,0,0,0,0,0,0
A22,650205.69,5025643.52,1,650242.92,5025550.71,1,0,0,4,1,0,0,0,0,0,0,0
A22,650242.92,5025550.71,1,650277.52,5025456.89,1,0,0,4,1,0,0,0,0,0,0,0
A22,650277.52,5025456.89,1,650308.29,5025361.76,1,0,0,4,1,0,0,0,0,0,0,0
A22,650308.29,5025361.76,1,650335.47,5025265.54,1,0,0,4,1,0,0,0,0,0,0,0
A22,650335.47,5025265.54,1,650358.48,5025168.23,1,0,0,4,1,0,0,0,0,0,0,0
A22,650358.48,5025168.23,1,650377.53,5025070.07,1,0,0,4,1,0,0,0,0,0,0,0
A22,650377.53,5025070.07,1,650392.78,5024971.25,1,0,0,4,1,0,0,0,0,0,0,0
A22,650392.78,5024971.25,1,650404.01,5024871.89,1,0,0,4,1,0,0,0,0,0,0,0
A22,650404.01,5024871.89,1,650411.22,5024772.16,1,0,0,4,1,0,0,0,0,0,0,0
A22,650411.22,5024772.16,1,650414.23,5024672.21,1,0,0,4,1,0,0,0,0,0,0,0
A22,650414.23,5024672.21,1,650413.34,5024572.22,1,0,0,4,1,0,0,0,0,0,0,0
A22,650413.34,5024572.22,1,650408.4,5024472.35,1,0,0,4,1,0,0,0,0,0,0,0
A22,650408.4,5024472.35,1,650399.54,5024372.75,1,0,0,4,1,0,0,0,0,0,0,0
A22,650399.54,5024372.75,1,650389.11,5024273.29,1,0,0,4,1,0,0,0,0,0,0,0
A22,650389.11,5024273.29,1,650378.63,5024173.84,1,0,0,4,1,0,0,0,0,0,0,0
A22,650378.63,5024173.84,1,650368.16,5024074.39,1,0,0,4,1,0,0,0,0,0,0,0
A22,650368.16,5024074.39,1,650357.71,5023974.94,1,0,0,4,1,0,0,0,0,0,0,0
A22,650357.71,5023974.94,1,650347.25,5023875.49,1,0,0,4,1,0,0,0,0,0,0,0
A22,650347.25,5023875.49,1,650337.73,5023775.95,1,0,0,4,1,0,0,0,0,0,0,0
A22,650337.73,5023775.95,1,650329.5,5023676.29,1,0,0,4,1,0,0,0,0,0,0,0
A22,650329.5,5023676.29,1,650322.91,5023576.51,1,0,0,4,1,0,0,0,0,0,0,0
A22,650322.91,5023576.51,1,650317.17,5023476.67,1,0,0,4,1,0,0,0,0,0,0,0
A22,650317.17,5023476.67,1,650312.61,5023376.78,1,0,0,4,1,0,0,0,0,0,0,0
A22,650312.61,5023376.78,1,650309.12,5023276.84,1,0,0,4,1,0,0,0,0,0,0,0
A22,650309.12,5023276.84,1,650305.03,5023176.93,1,0,0,4,1,0,0,0,0,0,0,0
A22,650305.03,5023176.93,1,650300.78,5023077.02,1,0,0,4,1,0,0,0,0,0,0,0
A22,650300.78,5023077.02,1,650296.53,5022977.11,1,0,0,4,1,0,0,0,0,0,0,0
A22,650296.53,5022977.11,1,650292.28,5022877.2,1,0,0,4,1,0,0,0,0,0,0,0
A22,650292.28,5022877.2,1,650288.03,5022777.29,1,0,0,4,1,0,0,0,0,0,0,0
A22,650288.03,5022777.29,1,650283.78,5022677.38,1,0,0,4,1,0,0,0,0,0,0,0
A22,650283.78,5022677.38,1,650279.53,5022577.47,1,0,0,4,1,0,0,0,0,0,0,0
A22,650279.53,5022577.47,1,650275.28,5022477.56,1,0,0,4,1,0,0,0,0,0,0,0
A22,650275.28,5022477.56,1,650271.03,5022377.65,1,0,0,4,1,0,0,0,0,0,0,0
A22,650271.03,5022377.65,1,650266.78,5022277.74,1,0,0,4,1,0,0,0,0,0,0,0
A22,650266.78,5022277.74,1,650262.53,5022177.83,1,0,0,4,1,0,0,0,0,0,0,0
A22,650262.53,5022177.83,1,650258.2,5022077.92,1,0,0,4,1,0,0,0,0,0,0,0
A22,650258.2,5022077.92,1,650253.88,5021978.02,1,0,0,4,1,0,0,0,0,0,0,0
A22,650253.88,5021978.02,1,650249.63,5021878.11,1,0,0,4,1,0,0,0,0,0,0,0
A22,650249.63,5021878.11,1,650245.37,5021778.2,1,0,0,4,1,0,0,0,0,0,0,0
A22,650245.37,5021778.2,1,650241.11,5021678.29,1,0,0,4,1,0,0,0,0,0,0,0
A22,650241.11,5021678.29,1,650236.85,5021578.38,1,0,0,4,1,0,0,0,0,0,0,0
A22,650236.85,5021578.38,1,650232.6,5021478.47,1,0,0,4,1,0,0,0,0,0,0,0
A22,650232.6,5021478.47,1,650229.35,5021378.53,1,0,0,4,1,0,0,0,0,0,0,0
A22,650229.35,5021378.53,1,650223.4,5021278.72,1,0,0,4,1,0,0,0,0,0,0,0
A22,650223.4,5021278.72,1,650211.31,5021179.47,1,0,0,4,1,0,0,0,0,0,0,0
A22,650211.31,5021179.47,1,650193.31,5021081.11,1,0,0,4,1,0,0,0,0,0,0,0
A22,650193.31,5021081.11,1,650169.45,5020984.02,1,0,0,4,1,0,0,0,0,0,0,0
A22,650169.45,5020984.02,1,650140.02,5020888.47,1,0,0,4,1,0,0,0,0,0,0,0
A22,650140.02,5020888.47,1,650103.8,5020795.28,1,0,0,4,1,0,0,0,0,0,0,0
A22,650103.8,5020795.28,1,650064.81,5020703.2,1,0,0,4,1,0,0,0,0,0,0,0
A22,650064.81,5020703.2,1,650026.63,5020610.78,1,0,0,4,1,0,0,0,0,0,0,0
A22,650026.63,5020610.78,1,649988.46,5020518.35,1,0,0,4,1,0,0,0,0,0,0,0
A22,649988.46,5020518.35,1,649950.28,5020425.92,1,0,0,4,1,0,0,0,0,0,0,0
A22,649950.28,5020425.92,1,649912.25,5020333.43,1,0,0,4,1,0,0,0,0,0,0,0
A22,649912.25,5020333.43,1,649874.21,5020240.95,1,0,0,4,1,0,0,0,0,0,0,0
A22,649874.21,5020240.95,1,649836.03,5020148.53,1,0,0,4,1,0,0,0,0,0,0,0
A22,649836.03,5020148.53,1,649797.85,5020056.1,1,0,0,4,1,0,0,0,0,0,0,0
A22,649797.85,5020056.1,1,649759.89,5019963.59,1,0,0,4,1,0,0,0,0,0,0,0
A22,649759.89,5019963.59,1,649723.16,5019870.59,1,0,0,4,1,0,0,0,0,0,0,0
A22,649723.16,5019870.59,1,649688.21,5019776.9,1,0,0,4,1,0,0,0,0,0,0,0
A22,649688.21,5019776.9,1,649655.1,5019682.54,1,0,0,4,1,0,0,0,0,0,0,0
A22,649655.1,5019682.54,1,649623.56,5019587.64,1,0,0,4,1,0,0,0,0,0,0,0
A22,649623.56,5019587.64,1,649592.62,5019492.55,1,0,0,4,1,0,0,0,0,0,0,0
A22,649592.62,5019492.55,1,649561.68,5019397.46,1,0,0,4,1,0,0,0,0,0,0,0
A22,649561.68,5019397.46,1,649530.73,5019302.37,1,0,0,4,1,0,0,0,0,0,0,0
A22,649530.73,5019302.37,1,649499.66,5019207.32,1,0,0,4,1,0,0,0,0,0,0,0
A22,649499.66,5019207.32,1,649468.59,5019112.27,1,0,0,4,1,0,0,0,0,0,0,0
A22,649468.59,5019112.27,1,649437.51,5019017.22,1,0,0,4,1,0,0,0,0,0,0,0
A22,649437.51,5019017.22,1,649406.44,5018922.17,1,0,0,4,1,0,0,0,0,0,0,0
A22,649406.44,5018922.17,1,649374.9,5018827.28,1,0,0,4,1,0,0,0,0,0,0,0
A22,649374.9,5018827.28,1,649340.49,5018733.39,1,0,0,4,1,0,0,0,0,0,0,0
A22,649340.49,5018733.39,1,649302.99,5018640.7,1,0,0,4,1,0,0,0,0,0,0,0
A22,649302.99,5018640.7,1,649262.12,5018549.43,1,0,0,4,1,0,0,0,0,0,0,0
A22,649262.12,5018549.43,1,649218.56,5018459.43,1,0,0,4,1,0,0,0,0,0,0,0
A22,649218.56,5018459.43,1,649171.07,5018371.43,1,0,0,4,1,0,0,0,0,0,0,0
A22,649171.07,5018371.43,1,649121.25,5018284.72,1,0,0,4,1,0,0,0,0,0,0,0
A22,649121.25,5018284.72,1,649068.28,5018199.92,1,0,0,4,1,0,0,0,0,0,0,0
A22,649068.28,5018199.92,1,649012.46,5018116.96,1,0,0,4,1,0,0,0,0,0,0,0
A22,649012.46,5018116.96,1,648954.68,5018035.34,1,0,0,4,1,0,0,0,0,0,0,0
A22,648954.68,5018035.34,1,648896.63,5017953.91,1,0,0,4,1,0,0,0,0,0,0,0
A22,648896.63,5017953.91,1,648838.58,5017872.49,1,0,0,4,1,0,0,0,0,0,0,0
A22,648838.58,5017872.49,1,648780.73,5017790.92,1,0,0,4,1,0,0,0,0,0,0,0
A22,648780.73,5017790.92,1,648722.57,5017709.57,1,0,0,4,1,0,0,0,0,0,0,0
A22,648722.57,5017709.57,1,648664.38,5017628.25,1,0,0,4,1,0,0,0,0,0,0,0
A22,648664.38,5017628.25,1,648605.8,5017547.2,1,0,0,4,1,0,0,0,0,0,0,0
A22,648605.8,5017547.2,1,648547.79,5017465.75,1,0,0,4,1,0,0,0,0,0,0,0
A22,648547.79,5017465.75,1,648489.78,5017384.29,1,0,0,4,1,0,0,0,0,0,0,0
A22,648489.78,5017384.29,1,648431.77,5017302.84,1,0,0,4,1,0,0,0,0,0,0,0
A22,648431.77,5017302.84,1,648373.79,5017221.36,1,0,0,4,1,0,0,0,0,0,0,0
A22,648373.79,5017221.36,1,648315.82,5017139.88,1,0,0,4,1,0,0,0,0,0,0,0
A22,648315.82,5017139.88,1,648257.85,5017058.4,1,0,0,4,1,0,0,0,0,0,0,0
A22,648257.85,5017058.4,1,648199.88,5016976.92,1,0,0,4,1,0,0,0,0,0,0,0
A22,648199.88,5016976.92,1,648141.9,5016895.44,1,0,0,4,1,0,0,0,0,0,0,0
A22,648141.9,5016895.44,1,648085.04,5016813.18,1,0,0,4,1,0,0,0,0,0,0,0
A22,648085.04,5016813.18,1,648030.65,5016729.27,1,0,0,4,1,0,0,0,0,0,0,0
A22,648030.65,5016729.27,1,647979.4,5016643.42,1,0,0,4,1,0,0,0,0,0,0,0
A22,647979.4,5016643.42,1,647930.8,5016556.03,1,0,0,4,1,0,0,0,0,0,0,0
A22,647930.8,5016556.03,1,647884.3,5016467.5,1,0,0,4,1,0,0,0,0,0,0,0
A22,647884.3,5016467.5,1,647837.9,5016378.92,1,0,0,4,1,0,0,0,0,0,0,0
A22,647837.9,5016378.92,1,647791.49,5016290.34,1,0,0,4,1,0,0,0,0,0,0,0
A22,647791.49,5016290.34,1,647745.09,5016201.76,1,0,0,4,1,0,0,0,0,0,0,0
A22,647745.09,5016201.76,1,647698.68,5016113.18,1,0,0,4,1,0,0,0,0,0,0,0
A22,647698.68,5016113.18,1,647652.27,5016024.6,1,0,0,4,1,0,0,0,0,0,0,0
A22,647652.27,5016024.6,1,647605.87,5015936.02,1,0,0,4,1,0,0,0,0,0,0,0
A22,647605.87,5015936.02,1,647559.47,5015847.44,1,0,0,4,1,0,0,0,0,0,0,0
A22,647559.47,5015847.44,1,647513.08,5015758.84,1,0,0,4,1,0,0,0,0,0,0,0
A22,647513.08,5015758.84,1,647466.7,5015670.25,1,0,0,4,1,0,0,0,0,0,0,0
A22,647466.7,5015670.25,1,647420.31,5015581.66,1,0,0,4,1,0,0,0,0,0,0,0
A22,647420.31,5015581.66,1,647373.93,5015493.07,1,0,0,4,1,0,0,0,0,0,0,0
A22,647373.93,5015493.07,1,647327.54,5015404.48,1,0,0,4,1,0,0,0,0,0,0,0
A22,647327.54,5015404.48,1,647281.16,5015315.89,1,0,0,4,1,0,0,0,0,0,0,0
