Source,input,file,,,,,,,,,,,,,,,
,X_b,Y_b,Z_b,X_e,Y_e,Z_e,dCL,sigmaz0,#lanes,Emis,Hw1,dw1,Hw2,dw2,Depth,Wtop,Wbottom
A22,676914.88,5147862.55,1,676905.05,5147763.07,1,0,0,4,1,0,0,0,0,0,0,0
A22,676905.05,5147763.07,1,676903.56,5147663.11,1,0,0,4,1,0,0,0,0,0,0,0
A22,676903.56,5147663.11,1,676910.21,5147563.36,1,0,0,4,1,0,0,0,0,0,0,0
A22,676910.21,5147563.36,1,676925.16,5147464.51,1,0,0,4,1,0,0,0,0,0,0,0
A22,676925.16,5147464.51,1,676948.17,5147367.23,1,0,0,4,1,0,0,0,0,0,0,0
A22,676948.17,5147367.23,1,676979.26,5147272.23,1,0,0,4,1,0,0,0,0,0,0,0
A22,676979.26,5147272.23,1,677018.2,5147180.19,1,0,0,4,1,0,0,0,0,0,0,0
A22,677018.2,5147180.19,1,677063.92,5147091.25,1,0,0,4,1,0,0,0,0,0,0,0
A22,677063.92,5147091.25,1,677110.49,5147002.76,1,0,0,4,1,0,0,0,0,0,0,0
A22,677110.49,5147002.76,1,677157.27,5146914.38,1,0,0,4,1,0,0,0,0,0,0,0
A22,677157.27,5146914.38,1,677204.05,5146825.99,1,0,0,4,1,0,0,0,0,0,0,0
A22,677204.05,5146825.99,1,677250.83,5146737.61,1,0,0,4,1,0,0,0,0,0,0,0
A22,677250.83,5146737.61,1,677298.96,5146649.97,1,0,0,4,1,0,0,0,0,0,0,0
A22,677298.96,5146649.97,1,677350.96,5146564.56,1,0,0,4,1,0,0,0,0,0,0,0
A22,677350.96,5146564.56,1,677406.31,5146481.29,1,0,0,4,1,0,0,0,0,0,0,0
A22,677406.31,5146481.29,1,677463.93,5146399.55,1,0,0,4,1,0,0,0,0,0,0,0
A22,677463.93,5146399.55,1,677521.46,5146317.76,1,0,0,4,1,0,0,0,0,0,0,0
A22,677521.46,5146317.76,1,677579.0,5146235.97,1,0,0,4,1,0,0,0,0,0,0,0
A22,677579.0,5146235.97,1,677636.54,5146154.18,1,0,0,4,1,0,0,0,0,0,0,0
A22,677636.54,5146154.18,1,677694.07,5146072.39,1,0,0,4,1,0,0,0,0,0,0,0
A22,677694.07,5146072.39,1,677751.25,5145990.37,1,0,0,4,1,0,0,0,0,0,0,0
A22,677751.25,5145990.37,1,677804.17,5145905.53,1,0,0,4,1,0,0,0,0,0,0,0
A22,677804.17,5145905.53,1,677851.83,5145817.66,1,0,0,4,1,0,0,0,0,0,0,0
A22,677851.83,5145817.66,1,677893.15,5145726.63,1,0,0,4,1,0,0,0,0,0,0,0
A22,677893.15,5145726.63,1,677927.78,5145632.83,1,0,0,4,1,0,0,0,0,0,0,0
A22,677927.78,5145632.83,1,677955.31,5145536.72,1,0,0,4,1,0,0,0,0,0,0,0
A22,677955.31,5145536.72,1,677976.18,5145438.95,1,0,0,4,1,0,0,0,0,0,0,0
A22,677976.18,5145438.95,1,677989.9,5145339.93,1,0,0,4,1,0,0,0,0,0,0,0
A22,677989.9,5145339.93,1,677996.52,5145240.17,1,0,0,4,1,0,0,0,0,0,0,0
A22,677996.52,5145240.17,1,677995.55,5145140.2,1,0,0,4,1,0,0,0,0,0,0,0
A22,677995.55,5145140.2,1,677989.16,5145040.41,1,0,0,4,1,0,0,0,0,0,0,0
A22,677989.16,5145040.41,1,677981.54,5144940.7,1,0,0,4,1,0,0,0,0,0,0,0
A22,677981.54,5144940.7,1,677974.03,5144840.99,1,0,0,4,1,0,0,0,0,0,0,0
A22,677974.03,5144840.99,1,677966.53,5144741.27,1,0,0,4,1,0,0,0,0,0,0,0
A22,677966.53,5144741.27,1,677959.03,5144641.55,1,0,0,4,1,0,0,0,0,0,0,0
A22,677959.03,5144641.55,1,677951.53,5144541.83,1,0,0,4,1,0,0,0,0,0,0,0
A22,677951.53,5144541.83,1,677944.03,5144442.11,1,0,0,4,1,0,0,0,0,0,0,0
A22,677944.03,5144442.11,1,677936.53,5144342.39,1,0,0,4,1,0,0,0,0,0,0,0
A22,677936.53,5144342.39,1,677929.02,5144242.68,1,0,0,4,1,0,0,0,0,0,0,0
A22,677929.02,5144242.68,1,677921.52,5144142.96,1,0,0,4,1,0,0,0,0,0,0,0
A22,677921.52,5144142.96,1,677912.64,5144043.36,1,0,0,4,1,0,0,0,0,0,0,0
A22,677912.64,5144043.36,1,677899.66,5143944.23,1,0,0,4,1,0,0,0,0,0,0,0
A22,677899.66,5143944.23,1,677879.62,5143846.29,1,0,0,4,1,0,0,0,0,0,0,0
A22,677879.62,5143846.29,1,677852.81,5143749.98,1,0,0,4,1,0,0,0,0,0,0,0
A22,677852.81,5143749.98,1,677818.96,5143655.89,1,0,0,4,1,0,0,0,0,0,0,0
A22,677818.96,5143655.89,1,677780.62,5143563.54,1,0,0,4,1,0,0,0,0,0,0,0
A22,677780.62,5143563.54,1,677741.46,5143471.53,1,0,0,4,1,0,0,0,0,0,0,0
A22,677741.46,5143471.53,1,677702.32,5143379.51,1,0,0,4,1,0,0,0,0,0,0,0
A22,677702.32,5143379.51,1,677663.17,5143287.49,1,0,0,4,1,0,0,0,0,0,0,0
A22,677663.17,5143287.49,1,677624.02,5143195.47,1,0,0,4,1,0,0,0,0,0,0,0
A22,677624.02,5143195.47,1,677584.87,5143103.45,1,0,0,4,1,0,0,0,0,0,0,0
A22,677584.87,5143103.45,1,677545.72,5143011.44,1,0,0,4,1,0,0,0,0,0,0,0
A22,677545.72,5143011.44,1,677506.57,5142919.42,1,0,0,4,1,0,0,0,0,0,0,0
A22,677506.57,5142919.42,1,677467.42,5142827.4,1,0,0,4,1,0,0,0,0,0,0,0
A22,677467.42,5142827.4,1,677428.28,5142735.38,1,0,0,4,1,0,0,0,0,0,0,0
A22,677428.28,5142735.38,1,677389.13,5142643.36,1,0,0,4,1,0,0,0,0,0,0,0
A22,677389.13,5142643.36,1,677349.98,5142551.34,1,0,0,4,1,0,0,0,0,0,0,0
A22,677349.98,5142551.34,1,677310.83,5142459.33,1,0,0,4,1,0,0,0,0,0,0,0
A22,677310.83,5142459.33,1,677271.68,5142367.31,1,0,0,4,1,0,0,0,0,0,0,0
A22,677271.68,5142367.31,1,677232.53,5142275.29,1,0,0,4,1,0,0,0,0,0,0,0
A22,677232.53,5142275.29,1,677193.39,5142183.27,1,0,0,4,1,0,0,0,0,0,0,0
A22,677193.39,5142183.27,1,677154.24,5142091.25,1,0,0,4,1,0,0,0,0,0,0,0
A22,677154.24,5142091.25,1,677115.31,5141999.14,1,0,0,4,1,0,0,0,0,0,0,0
A22,677115.31,5141999.14,1,677076.85,5141906.83,1,0,0,4,1,0,0,0,0,0,0,0
A22,677076.85,5141906.83,1,677038.38,5141814.53,1,0,0,4,1,0,0,0,0,0,0,0
A22,677038.38,5141814.53,1,676999.91,5141722.22,1,0,0,4,1,0,0,0,0,0,0,0
A22,676999.91,5141722.22,1,676961.44,5141629.92,1,0,0,4,1,0,0,0,0,0,0,0
A22,676961.44,5141629.92,1,676922.97,5141537.62,1,0,0,4,1,0,0,0,0,0,0,0
A22,676922.97,5141537.62,1,676884.5,5141445.31,1,0,0,4,1,0,0,0,0,0,0,0
A22,676884.5,5141445.31,1,676846.03,5141353.01,1,0,0,4,1,0,0,0,0,0,0,0
A22,676846.03,5141353.01,1,676807.56,5141260.7,1,0,0,4,1,0,0,0,0,0,0,0
A22,676807.56,5141260.7,1,676769.09,5141168.4,1,0,0,4,1,0,0,0,0,0,0,0
A22,676769.09,5141168.4,1,676730.62,5141076.1,1,0,0,4,1,0,0,0,0,0,0,0
A22,676730.62,5141076.1,1,676692.15,5140983.79,1,0,0,4,1,0,0,0,0,0,0,0
A22,676692.15,5140983.79,1,676653.67,5140891.49,1,0,0,4,1,0,0,0,0,0,0,0
A22,676653.67,5140891.49,1,676615.2,5140799.18,1,0,0,4,1,0,0,0,0,0,0,0
A22,676615.2,5140799.18,1,676576.74,5140706.88,1,0,0,4,1,0,0,0,0,0,0,0
A22,676576.74,5140706.88,1,676539.71,5140613.99,1,0,0,4,1,0,0,0,0,0,0,0
A22,676539.71,5140613.99,1,676505.73,5140519.96,1,0,0,4,1,0,0,0,0,0,0,0
A22,676505.73,5140519.96,1,676477.59,5140424.02,1,0,0,4,1,0,0,0,0,0,0,0
A22,676477.59,5140424.02,1,676454.94,5140326.63,1,0,0,4,1,0,0,0,0,0,0,0
A22,676454.94,5140326.63,1,676437.74,5140228.14,1,0,0,4,1,0,0,0,0,0,0,0
A22,676437.74,5140228.14,1,676423.16,5140129.2,1,0,0,4,1,0,0,0,0,0,0,0
A22,676423.16,5140129.2,1,676408.71,5140030.25,1,0,0,4,1,0,0,0,0,0,0,0
A22,676408.71,5140030.25,1,676394.26,5139931.3,1,0,0,4,1,0,0,0,0,0,0,0
A22,676394.26,5139931.3,1,676379.8,5139832.35,1,0,0,4,1,0,0,0,0,0,0,0
A22,676379.8,5139832.35,1,676365.35,5139733.4,1,0,0,4,1,0,0,0,0,0,0,0
A22,676365.35,5139733.4,1,676350.9,5139634.45,1,0,0,4,1,0,0,0,0,0,0,0
A22,676350.9,5139634.45,1,676336.44,5139535.5,1,0,0,4,1,0,0,0,0,0,0,0
A22,676336.44,5139535.5,1,676321.99,5139436.55,1,0,0,4,1,0,0,0,0,0,0,0
A22,676321.99,5139436.55,1,676307.54,5139337.6,1,0,0,4,1,0,0,0,0,0,0,0
A22,676307.54,5139337.6,1,676293.08,5139238.65,1,0,0,4,1,0,0,0,0,0,0,0
A22,676293.08,5139238.65,1,676278.63,5139139.7,1,0,0,4,1,0,0,0,0,0,0,0
A22,676278.63,5139139.7,1,676264.17,5139040.75,1,0,0,4,1,0,0,0,0,0,0,0
A22,676264.17,5139040.75,1,676249.72,5138941.8,1,0,0,4,1,0,0,0,0,0,0,0
A22,676249.72,5138941.8,1,676235.27,5138842.85,1,0,0,4,1,0,0,0,0,0,0,0
A22,676235.27,5138842.85,1,676220.81,5138743.9,1,0,0,4,1,0,0,0,0,0,0,0
A22,676220.81,5138743.9,1,676206.36,5138644.95,1,0,0,4,1,0,0,0,0,0,0,0
A22,676206.36,5138644.95,1,676191.91,5138546.0,1,0,0,4,1,0,0,0,0,0,0,0
A22,676191.91,5138546.0,1,676177.45,5138447.05,1,0,0,4,1,0,0,0,0,0,0,0
A22,676177.45,5138447.05,1,676163.33,5138348.07,1,0,0,4,1,0,0,0,0,0,0,0
A22,676163.33,5138348.07,1,676153.4,5138248.57,1,0,0,4,1,0,0,0,0,0,0,0
A22,676153.4,5138248.57,1,676148.57,5138148.7,1,0,0,4,1,0,0,0,0,0,0,0
A22,676148.57,5138148.7,1,676148.66,5138048.71,1,0,0,4,1,0,0,0,0,0,0,0
A22,676148.66,5138048.71,1,676152.66,5137948.81,1,0,0,4,1,0,0,0,0,0,0,0
A22,676152.66,5137948.81,1,676158.47,5137848.98,1,0,0,4,1,0,0,0,0,0,0,0
A22,676158.47,5137848.98,1,676163.83,5137749.12,1,0,0,4,1,0,0,0,0,0,0,0
A22,676163.83,5137749.12,1,676166.2,5137649.17,1,0,0,4,1,0,0,0,0,0,0,0
A22,676166.2,5137649.17,1,676167.34,5137549.17,1,0,0,4,1,0,0,0,0,0,0,0
A22,676167.34,5137549.17,1,676167.88,5137449.18,1,0,0,4,1,0,0,0,0,0,0,0
A22,676167.88,5137449.18,1,676165.08,5137349.22,1,0,0,4,1,0,0,0,0,0,0,0
A22,676165.08,5137349.22,1,676161.67,5137249.28,1,0,0,4,1,0,0,0,0,0,0,0
A22,676161.67,5137249.28,1,676157.06,5137149.4,1,0,0,4,1,0,0,0,0,0,0,0
A22,676157.06,5137149.4,1,676148.19,5137049.81,1,0,0,4,1,0,0,0,0,0,0,0
A22,676148.19,5137049.81,1,676135.24,5136950.65,1,0,0,4,1,0,0,0,0,0,0,0
A22,676135.24,5136950.65,1,676118.46,5136852.08,1,0,0,4,1,0,0,0,0,0,0,0
A22,676118.46,5136852.08,1,676097.86,5136754.23,1,0,0,4,1,0,0,0,0,0,0,0
A22,676097.86,5136754.23,1,676076.61,5136656.52,1,0,0,4,1,0,0,0,0,0,0,0
A22,676076.61,5136656.52,1,676055.25,5136558.82,1,0,0,4,1,0,0,0,0,0,0,0
A22,676055.25,5136558.82,1,676033.98,5136461.11,1,0,0,4,1,0,0,0,0,0,0,0
A22,676033.98,5136461.11,1,676012.61,5136363.42,1,0,0,4,1,0,0,0,0,0,0,0
A22,676012.61,5136363.42,1,675990.94,5136265.8,1,0,0,4,1,0,0,0,0,0,0,0
A22,675990.94,5136265.8,1,675968.77,5136168.29,1,0,0,4,1,0,0,0,0,0,0,0
A22,675968.77,5136168.29,1,675944.56,5136071.28,1,0,0,4,1,0,0,0,0,0,0,0
A22,675944.56,5136071.28,1,675916.06,5135975.45,1,0,0,4,1,0,0,0,0,0,0,0
A22,675916.06,5135975.45,1,675884.09,5135880.7,1,0,0,4,1,0,0,0,0,0,0,0
A22,675884.09,5135880.7,1,675847.91,5135787.47,1,0,0,4,1,0,0,0,0,0,0,0
A22,675847.91,5135787.47,1,675807.9,5135695.85,1,0,0,4,1,0,0,0,0,0,0,0
A22,675807.9,5135695.85,1,675764.97,5135605.54,1,0,0,4,1,0,0,0,0,0,0,0
A22,675764.97,5135605.54,1,675722.62,5135514.95,1,0,0,4,1,0,0,0,0,0,0,0
A22,675722.62,5135514.95,1,675680.27,5135424.36,1,0,0,4,1,0,0,0,0,0,0,0
A22,675680.27,5135424.36,1,675637.92,5135333.77,1,0,0,4,1,0,0,0,0,0,0,0
A22,675637.92,5135333.77,1,675595.23,5135243.34,1,0,0,4,1,0,0,0,0,0,0,0
A22,675595.23,5135243.34,1,675555.35,5135151.65,1,0,0,4,1,0,0,0,0,0,0,0
A22,675555.35,5135151.65,1,675519.77,5135058.21,1,0,0,4,1,0,0,0,0,0,0,0
A22,675519.77,5135058.21,1,675488.61,5134963.2,1,0,0,4,1,0,0,0,0,0,0,0
A22,675488.61,5134963.2,1,675462.32,5134866.73,1,0,0,4,1,0,0,0,0,0,0,0
A22,675462.32,5134866.73,1,675440.15,5134769.24,1,0,0,4,1,0,0,0,0,0,0,0
A22,675440.15,5134769.24,1,675419.55,5134671.38,1,0,0,4,1,0,0,0,0,0,0,0
A22,675419.55,5134671.38,1,675398.86,5134573.54,1,0,0,4,1,0,0,0,0,0,0,0
A22,675398.86,5134573.54,1,675378.18,5134475.7,1,0,0,4,1,0,0,0,0,0,0,0
A22,675378.18,5134475.7,1,675357.5,5134377.87,1,0,0,4,1,0,0,0,0,0,0,0
A22,675357.5,5134377.87,1,675336.81,5134280.03,1,0,0,4,1,0,0,0,0,0,0,0
A22,675336.81,5134280.03,1,675316.13,5134182.19,1,0,0,4,1,0,0,0,0,0,0,0
A22,675316.13,5134182.19,1,675295.44,5134084.36,1,0,0,4,1,0,0,0,0,0,0,0
A22,675295.44,5134084.36,1,675274.76,5133986.52,1,0,0,4,1,0,0,0,0,0,0,0
A22,675274.76,5133986.52,1,675254.07,5133888.68,1,0,0,4,1,0,0,0,0,0,0,0
