Source,input,file,,,,,,,,,,,,,,,
,X_b,Y_b,Z_b,X_e,Y_e,Z_e,dCL,sigmaz0,#lanes,Emis,Hw1,dw1,Hw2,dw2,Depth,Wtop,Wbottom
A22,646565.5,5012774.2,1,646545.83,5012676.15,1,0,0,4,1,0,0,0,0,0,0,0
A22,646545.83,5012676.15,1,646526.16,5012578.11,1,0,0,4,1,0,0,0,0,0,0,0
A22,646526.16,5012578.11,1,646506.49,5012480.06,1,0,0,4,1,0,0,0,0,0,0,0
A22,646506.49,5012480.06,1,646486.82,5012382.02,1,0,0,4,1,0,0,0,0,0,0,0
A22,646486.82,5012382.02,1,646467.14,5012283.97,1,0,0,4,1,0,0,0,0,0,0,0
A22,646467.14,5012283.97,1,646447.47,5012185.92,1,0,0,4,1,0,0,0,0,0,0,0
A22,646447.47,5012185.92,1,646427.8,5012087.88,1,0,0,4,1,0,0,0,0,0,0,0
A22,646427.8,5012087.88,1,646408.1,5011989.84,1,0,0,4,1,0,0,0,0,0,0,0
A22,646408.1,5011989.84,1,646388.37,5011891.8,1,0,0,4,1,0,0,0,0,0,0,0
A22,646388.37,5011891.8,1,646368.65,5011793.77,1,0,0,4,1,0,0,0,0,0,0,0
A22,646368.65,5011793.77,1,646348.92,5011695.73,1,0,0,4,1,0,0,0,0,0,0,0
A22,646348.92,5011695.73,1,646329.2,5011597.7,1,0,0,4,1,0,0,0,0,0,0,0
A22,646329.2,5011597.7,1,646309.47,5011499.66,1,0,0,4,1,0,0,0,0,0,0,0
A22,646309.47,5011499.66,1,646289.75,5011401.63,1,0,0,4,1,0,0,0,0,0,0,0
A22,646289.75,5011401.63,1,646270.02,5011303.59,1,0,0,4,1,0,0,0,0,0,0,0
A22,646270.02,5011303.59,1,646250.3,5011205.56,1,0,0,4,1,0,0,0,0,0,0,0
A22,646250.3,5011205.56,1,646230.57,5011107.52,1,0,0,4,1,0,0,0,0,0,0,0
A22,646230.57,5011107.52,1,646210.99,5011009.46,1,0,0,4,1,0,0,0,0,0,0,0
A22,646210.99,5011009.46,1,646190.74,5010911.54,1,0,0,4,1,0,0,0,0,0,0,0
A22,646190.74,5010911.54,1,646167.13,5010814.37,1,0,0,4,1,0,0,0,0,0,0,0
A22,646167.13,5010814.37,1,646140.3,5010718.04,1,0,0,4,1,0,0,0,0,0,0,0
A22,646140.3,5010718.04,1,646110.28,5010622.67,1,0,0,4,1,0,0,0,0,0,0,0
A22,646110.28,5010622.67,1,646078.62,5010527.81,1,0,0,4,1,0,0,0,0,0,0,0
A22,646078.62,5010527.81,1,646046.97,5010432.95,1,0,0,4,1,0,0,0,0,0,0,0
A22,646046.97,5010432.95,1,646015.31,5010338.09,1,0,0,4,1,0,0,0,0,0,0,0
A22,646015.31,5010338.09,1,645983.65,5010243.24,1,0,0,4,1,0,0,0,0,0,0,0
A22,645983.65,5010243.24,1,645952.0,5010148.38,1,0,0,4,1,0,0,0,0,0,0,0
A22,645952.0,5010148.38,1,645920.31,5010053.53,1,0,0,4,1,0,0,0,0,0,0,0
A22,645920.31,5010053.53,1,645888.6,5009958.69,1,0,0,4,1,0,0,0,0,0,0,0
A22,645888.6,5009958.69,1,645856.89,5009863.85,1,0,0,4,1,0,0,0,0,0,0,0
A22,645856.89,5009863.85,1,645825.18,5009769.01,1,0,0,4,1,0,0,0,0,0,0,0
A22,645825.18,5009769.01,1,645793.47,5009674.17,1,0,0,4,1,0,0,0,0,0,0,0
A22,645793.47,5009674.17,1,645761.76,5009579.34,1,0,0,4,1,0,0,0,0,0,0,0
A22,645761.76,5009579.34,1,645730.05,5009484.5,1,0,0,4,1,0,0,0,0,0,0,0
A22,645730.05,5009484.5,1,645698.34,5009389.66,1,0,0,4,1,0,0,0,0,0,0,0
A22,645698.34,5009389.66,1,645666.63,5009294.82,1,0,0,4,1,0,0,0,0,0,0,0
A22,645666.63,5009294.82,1,645634.93,5009199.98,1,0,0,4,1,0,0,0,0,0,0,0
A22,645634.93,5009199.98,1,645603.22,5009105.14,1,0,0,4,1,0,0,0,0,0,0,0
A22,645603.22,5009105.14,1,645571.51,5009010.3,1,0,0,4,1,0,0,0,0,0,0,0
A22,645571.51,5009010.3,1,645539.8,5008915.46,1,0,0,4,1,0,0,0,0,0,0,0
A22,645539.8,5008915.46,1,645508.09,5008820.62,1,0,0,4,1,0,0,0,0,0,0,0
A22,645508.09,5008820.62,1,645476.38,5008725.78,1,0,0,4,1,0,0,0,0,0,0,0
A22,645476.38,5008725.78,1,645444.67,5008630.94,1,0,0,4,1,0,0,0,0,0,0,0
A22,645444.67,5008630.94,1,645412.96,5008536.1,1,0,0,4,1,0,0,0,0,0,0,0
A22,645412.96,5008536.1,1,645381.25,5008441.26,1,0,0,4,1,0,0,0,0,0,0,0
A22,645381.25,5008441.26,1,645349.54,5008346.42,1,0,0,4,1,0,0,0,0,0,0,0
A22,645349.54,5008346.42,1,645317.83,5008251.58,1,0,0,4,1,0,0,0,0,0,0,0
A22,645317.83,5008251.58,1,645286.12,5008156.74,1,0,0,4,1,0,0,0,0,0,0,0
A22,645286.12,5008156.74,1,645254.41,5008061.9,1,0,0,4,1,0,0,0,0,0,0,0
A22,645254.41,5008061.9,1,645222.71,5007967.06,1,0,0,4,1,0,0,0,0,0,0,0
A22,645222.71,5007967.06,1,645191.0,5007872.23,1,0,0,4,1,0,0,0,0,0,0,0
A22,645191.0,5007872.23,1,645159.29,5007777.39,1,0,0,4,1,0,0,0,0,0,0,0
A22,645159.29,5007777.39,1,645127.4,5007682.61,1,0,0,4,1,0,0,0,0,0,0,0
A22,645127.4,5007682.61,1,645097.08,5007587.32,1,0,0,4,1,0,0,0,0,0,0,0
A22,645097.08,5007587.32,1,645071.14,5007490.76,1,0,0,4,1,0,0,0,0,0,0,0
A22,645071.14,5007490.76,1,645050.23,5007392.98,1,0,0,4,1,0,0,0,0,0,0,0
A22,645050.23,5007392.98,1,645034.1,5007294.3,1,0,0,4,1,0,0,0,0,0,0,0
A22,645034.1,5007294.3,1,645023.18,5007194.91,1,0,0,4,1,0,0,0,0,0,0,0
A22,645023.18,5007194.91,1,645017.05,5007095.11,1,0,0,4,1,0,0,0,0,0,0,0
A22,645017.05,5007095.11,1,645016.09,5006995.12,1,0,0,4,1,0,0,0,0,0,0,0
A22,645016.09,5006995.12,1,645020.01,5006895.21,1,0,0,4,1,0,0,0,0,0,0,0
A22,645020.01,5006895.21,1,645028.93,5006795.62,1,0,0,4,1,0,0,0,0,0,0,0
A22,645028.93,5006795.62,1,645042.87,5006696.6,1,0,0,4,1,0,0,0,0,0,0,0
A22,645042.87,5006696.6,1,645058.11,5006597.77,1,0,0,4,1,0,0,0,0,0,0,0
A22,645058.11,5006597.77,1,645073.43,5006498.95,1,0,0,4,1,0,0,0,0,0,0,0
A22,645073.43,5006498.95,1,645088.75,5006400.13,1,0,0,4,1,0,0,0,0,0,0,0
A22,645088.75,5006400.13,1,645104.07,5006301.31,1,0,0,4,1,0,0,0,0,0,0,0
A22,645104.07,5006301.31,1,645119.39,5006202.49,1,0,0,4,1,0,0,0,0,0,0,0
A22,645119.39,5006202.49,1,645134.71,5006103.68,1,0,0,4,1,0,0,0,0,0,0,0
A22,645134.71,5006103.68,1,645150.03,5006004.86,1,0,0,4,1,0,0,0,0,0,0,0
A22,645150.03,5006004.86,1,645165.35,5005906.04,1,0,0,4,1,0,0,0,0,0,0,0
A22,645165.35,5005906.04,1,645180.67,5005807.22,1,0,0,4,1,0,0,0,0,0,0,0
A22,645180.67,5005807.22,1,645195.99,5005708.4,1,0,0,4,1,0,0,0,0,0,0,0
A22,645195.99,5005708.4,1,645211.32,5005609.58,1,0,0,4,1,0,0,0,0,0,0,0
A22,645211.32,5005609.58,1,645226.64,5005510.76,1,0,0,4,1,0,0,0,0,0,0,0
A22,645226.64,5005510.76,1,645241.96,5005411.94,1,0,0,4,1,0,0,0,0,0,0,0
A22,645241.96,5005411.94,1,645257.19,5005313.11,1,0,0,4,1,0,0,0,0,0,0,0
A22,645257.19,5005313.11,1,645273.05,5005214.38,1,0,0,4,1,0,0,0,0,0,0,0
A22,645273.05,5005214.38,1,645293.77,5005116.57,1,0,0,4,1,0,0,0,0,0,0,0
A22,645293.77,5005116.57,1,645320.37,5005020.19,1,0,0,4,1,0,0,0,0,0,0,0
A22,645320.37,5005020.19,1,645352.78,5004925.61,1,0,0,4,1,0,0,0,0,0,0,0
A22,645352.78,5004925.61,1,645388.25,5004832.12,1,0,0,4,1,0,0,0,0,0,0,0
A22,645388.25,5004832.12,1,645424.01,5004738.73,1,0,0,4,1,0,0,0,0,0,0,0
A22,645424.01,5004738.73,1,645459.77,5004645.34,1,0,0,4,1,0,0,0,0,0,0,0
A22,645459.77,5004645.34,1,645495.53,5004551.96,1,0,0,4,1,0,0,0,0,0,0,0
A22,645495.53,5004551.96,1,645531.29,5004458.57,1,0,0,4,1,0,0,0,0,0,0,0
A22,645531.29,5004458.57,1,645567.05,5004365.18,1,0,0,4,1,0,0,0,0,0,0,0
A22,645567.05,5004365.18,1,645602.81,5004271.8,1,0,0,4,1,0,0,0,0,0,0,0
A22,645602.81,5004271.8,1,645638.58,5004178.41,1,0,0,4,1,0,0,0,0,0,0,0
A22,645638.58,5004178.41,1,645674.34,5004085.02,1,0,0,4,1,0,0,0,0,0,0,0
A22,645674.34,5004085.02,1,645710.1,5003991.63,1,0,0,4,1,0,0,0,0,0,0,0
A22,645710.1,5003991.63,1,645745.86,5003898.25,1,0,0,4,1,0,0,0,0,0,0,0
A22,645745.86,5003898.25,1,645781.62,5003804.86,1,0,0,4,1,0,0,0,0,0,0,0
A22,645781.62,5003804.86,1,645817.38,5003711.47,1,0,0,4,1,0,0,0,0,0,0,0
A22,645817.38,5003711.47,1,645853.14,5003618.09,1,0,0,4,1,0,0,0,0,0,0,0
A22,645853.14,5003618.09,1,645888.9,5003524.7,1,0,0,4,1,0,0,0,0,0,0,0
A22,645888.9,5003524.7,1,645924.67,5003431.31,1,0,0,4,1,0,0,0,0,0,0,0
A22,645924.67,5003431.31,1,645960.43,5003337.93,1,0,0,4,1,0,0,0,0,0,0,0
A22,645960.43,5003337.93,1,645996.2,5003244.54,1,0,0,4,1,0,0,0,0,0,0,0
