Source,input,file,,,,,,,,,,,,,,,
,X_b,Y_b,Z_b,X_e,Y_e,Z_e,dCL,sigmaz0,#lanes,Emis,Hw1,dw1,Hw2,dw2,Depth,Wtop,Wbottom
A22,691091.14,5192629.21,1,691146.21,5192545.88,1,0,0,4,1,0,0,0,0,0,0,0
A22,691146.21,5192545.88,1,691195.54,5192458.9,1,0,0,4,1,0,0,0,0,0,0,0
A22,691195.54,5192458.9,1,691244.56,5192371.74,1,0,0,4,1,0,0,0,0,0,0,0
A22,691244.56,5192371.74,1,691293.58,5192284.58,1,0,0,4,1,0,0,0,0,0,0,0
A22,691293.58,5192284.58,1,691342.57,5192197.4,1,0,0,4,1,0,0,0,0,0,0,0
A22,691342.57,5192197.4,1,691390.27,5192109.51,1,0,0,4,1,0,0,0,0,0,0,0
A22,691390.27,5192109.51,1,691436.49,5192020.83,1,0,0,4,1,0,0,0,0,0,0,0
A22,691436.49,5192020.83,1,691482.71,5191932.16,1,0,0,4,1,0,0,0,0,0,0,0
A22,691482.71,5191932.16,1,691528.93,5191843.48,1,0,0,4,1,0,0,0,0,0,0,0
A22,691528.93,5191843.48,1,691575.15,5191754.8,1,0,0,4,1,0,0,0,0,0,0,0
A22,691575.15,5191754.8,1,691621.34,5191666.11,1,0,0,4,1,0,0,0,0,0,0,0
A22,691621.34,5191666.11,1,691667.5,5191577.4,1,0,0,4,1,0,0,0,0,0,0,0
A22,691667.5,5191577.4,1,691713.67,5191488.7,1,0,0,4,1,0,0,0,0,0,0,0
A22,691713.67,5191488.7,1,691760.81,5191400.51,1,0,0,4,1,0,0,0,0,0,0,0
A22,691760.81,5191400.51,1,691814.88,5191316.59,1,0,0,4,1,0,0,0,0,0,0,0
A22,691814.88,5191316.59,1,691883.9,5191244.53,1,0,0,4,1,0,0,0,0,0,0,0
A22,691883.9,5191244.53,1,691966.87,5191188.99,1,0,0,4,1,0,0,0,0,0,0,0
A22,691966.87,5191188.99,1,692059.31,5191151.1,1,0,0,4,1,0,0,0,0,0,0,0
A22,692059.31,5191151.1,1,692154.5,5191120.6,1,0,0,4,1,0,0,0,0,0,0,0
A22,692154.5,5191120.6,1,692245.98,5191080.46,1,0,0,4,1,0,0,0,0,0,0,0
A22,692245.98,5191080.46,1,692327.47,5191022.89,1,0,0,4,1,0,0,0,0,0,0,0
A22,692327.47,5191022.89,1,692395.75,5190950.06,1,0,0,4,1,0,0,0,0,0,0,0
A22,692395.75,5190950.06,1,692448.99,5190865.48,1,0,0,4,1,0,0,0,0,0,0,0
A22,692448.99,5190865.48,1,692497.98,5190778.3,1,0,0,4,1,0,0,0,0,0,0,0
A22,692497.98,5190778.3,1,692547.14,5190691.22,1,0,0,4,1,0,0,0,0,0,0,0
A22,692547.14,5190691.22,1,692596.31,5190604.14,1,0,0,4,1,0,0,0,0,0,0,0
A22,692596.31,5190604.14,1,692645.47,5190517.06,1,0,0,4,1,0,0,0,0,0,0,0
A22,692645.47,5190517.06,1,692694.65,5190429.99,1,0,0,4,1,0,0,0,0,0,0,0
A22,692694.65,5190429.99,1,692745.1,5190343.66,1,0,0,4,1,0,0,0,0,0,0,0
A22,692745.1,5190343.66,1,692797.48,5190258.48,1,0,0,4,1,0,0,0,0,0,0,0
A22,692797.48,5190258.48,1,692850.23,5190173.52,1,0,0,4,1,0,0,0,0,0,0,0
A22,692850.23,5190173.52,1,692902.97,5190088.56,1,0,0,4,1,0,0,0,0,0,0,0
A22,692902.97,5190088.56,1,692955.72,5190003.6,1,0,0,4,1,0,0,0,0,0,0,0
A22,692955.72,5190003.6,1,693008.47,5189918.65,1,0,0,4,1,0,0,0,0,0,0,0
A22,693008.47,5189918.65,1,693061.21,5189833.69,1,0,0,4,1,0,0,0,0,0,0,0
A22,693061.21,5189833.69,1,693113.96,5189748.73,1,0,0,4,1,0,0,0,0,0,0,0
A22,693113.96,5189748.73,1,693166.7,5189663.77,1,0,0,4,1,0,0,0,0,0,0,0
A22,693166.7,5189663.77,1,693219.45,5189578.82,1,0,0,4,1,0,0,0,0,0,0,0
A22,693219.45,5189578.82,1,693272.2,5189493.86,1,0,0,4,1,0,0,0,0,0,0,0
A22,693272.2,5189493.86,1,693324.94,5189408.9,1,0,0,4,1,0,0,0,0,0,0,0
A22,693324.94,5189408.9,1,693377.81,5189324.02,1,0,0,4,1,0,0,0,0,0,0,0
A22,693377.81,5189324.02,1,693426.52,5189236.75,1,0,0,4,1,0,0,0,0,0,0,0
A22,693426.52,5189236.75,1,693461.51,5189143.21,1,0,0,4,1,0,0,0,0,0,0,0
A22,693461.51,5189143.21,1,693480.38,5189045.1,1,0,0,4,1,0,0,0,0,0,0,0
A22,693480.38,5189045.1,1,693490.51,5188945.63,1,0,0,4,1,0,0,0,0,0,0,0
A22,693490.51,5188945.63,1,693500.38,5188846.12,1,0,0,4,1,0,0,0,0,0,0,0
A22,693500.38,5188846.12,1,693510.26,5188746.61,1,0,0,4,1,0,0,0,0,0,0,0
A22,693510.26,5188746.61,1,693520.13,5188647.1,1,0,0,4,1,0,0,0,0,0,0,0
A22,693520.13,5188647.1,1,693530,5188547.58,1,0,0,4,1,0,0,0,0,0,0,0
A22,693530,5188547.58,1,693539.88,5188448.07,1,0,0,4,1,0,0,0,0,0,0,0
A22,693539.88,5188448.07,1,693549.75,5188348.56,1,0,0,4,1,0,0,0,0,0,0,0
A22,693549.75,5188348.56,1,693559.62,5188249.05,1,0,0,4,1,0,0,0,0,0,0,0
A22,693559.62,5188249.05,1,693570.61,5188149.67,1,0,0,4,1,0,0,0,0,0,0,0
A22,693570.61,5188149.67,1,693591.87,5188052.15,1,0,0,4,1,0,0,0,0,0,0,0
A22,693591.87,5188052.15,1,693632.66,5187960.96,1,0,0,4,1,0,0,0,0,0,0,0
A22,693632.66,5187960.96,1,693690.4,5187879.56,1,0,0,4,1,0,0,0,0,0,0,0
A22,693690.4,5187879.56,1,693763.21,5187811.26,1,0,0,4,1,0,0,0,0,0,0,0
A22,693763.21,5187811.26,1,693848.44,5187759.29,1,0,0,4,1,0,0,0,0,0,0,0
A22,693848.44,5187759.29,1,693942.26,5187725.17,1,0,0,4,1,0,0,0,0,0,0,0
A22,693942.26,5187725.17,1,694039.3,5187701.25,1,0,0,4,1,0,0,0,0,0,0,0
A22,694039.3,5187701.25,1,694137.08,5187680.31,1,0,0,4,1,0,0,0,0,0,0,0
A22,694137.08,5187680.31,1,694234.86,5187659.38,1,0,0,4,1,0,0,0,0,0,0,0
A22,694234.86,5187659.38,1,694332.65,5187638.44,1,0,0,4,1,0,0,0,0,0,0,0
A22,694332.65,5187638.44,1,694430.43,5187617.5,1,0,0,4,1,0,0,0,0,0,0,0
A22,694430.43,5187617.5,1,694528.21,5187596.57,1,0,0,4,1,0,0,0,0,0,0,0
A22,694528.21,5187596.57,1,694626.12,5187576.24,1,0,0,4,1,0,0,0,0,0,0,0
A22,694626.12,5187576.24,1,694724.56,5187559.09,1,0,0,4,1,0,0,0,0,0,0,0
A22,694724.56,5187559.09,1,694824.34,5187554,1,0,0,4,1,0,0,0,0,0,0,0
A22,694824.34,5187554,1,694924.24,5187550,1,0,0,4,1,0,0,0,0,0,0,0
A22,694924.24,5187550,1,695023.06,5187535.25,1,0,0,4,1,0,0,0,0,0,0,0
A22,695023.06,5187535.25,1,695119.06,5187507.44,1,0,0,4,1,0,0,0,0,0,0,0
A22,695119.06,5187507.44,1,695210.96,5187468.25,1,0,0,4,1,0,0,0,0,0,0,0
A22,695210.96,5187468.25,1,695296.99,5187417.48,1,0,0,4,1,0,0,0,0,0,0,0
A22,695296.99,5187417.48,1,695376.4,5187356.89,1,0,0,4,1,0,0,0,0,0,0,0
A22,695376.4,5187356.89,1,695451.56,5187290.95,1,0,0,4,1,0,0,0,0,0,0,0
A22,695451.56,5187290.95,1,695532.32,5187232.05,1,0,0,4,1,0,0,0,0,0,0,0
A22,695532.32,5187232.05,1,695620.09,5187184.33,1,0,0,4,1,0,0,0,0,0,0,0
A22,695620.09,5187184.33,1,695709.39,5187139.35,1,0,0,4,1,0,0,0,0,0,0,0
A22,695709.39,5187139.35,1,695799.16,5187095.3,1,0,0,4,1,0,0,0,0,0,0,0
A22,695799.16,5187095.3,1,695888.94,5187051.25,1,0,0,4,1,0,0,0,0,0,0,0
A22,695888.94,5187051.25,1,695978.72,5187007.2,1,0,0,4,1,0,0,0,0,0,0,0
A22,695978.72,5187007.2,1,696068.49,5186963.15,1,0,0,4,1,0,0,0,0,0,0,0
A22,696068.49,5186963.15,1,696158.27,5186919.1,1,0,0,4,1,0,0,0,0,0,0,0
A22,696158.27,5186919.1,1,696248.04,5186875.05,1,0,0,4,1,0,0,0,0,0,0,0
A22,696248.04,5186875.05,1,696338.31,5186832.04,1,0,0,4,1,0,0,0,0,0,0,0
A22,696338.31,5186832.04,1,696432.47,5186798.64,1,0,0,4,1,0,0,0,0,0,0,0
A22,696432.47,5186798.64,1,696530.23,5186778.27,1,0,0,4,1,0,0,0,0,0,0,0
A22,696530.23,5186778.27,1,696629.54,5186766.64,1,0,0,4,1,0,0,0,0,0,0,0
A22,696629.54,5186766.64,1,696728.88,5186755.15,1,0,0,4,1,0,0,0,0,0,0,0
A22,696728.88,5186755.15,1,696828.22,5186743.66,1,0,0,4,1,0,0,0,0,0,0,0
A22,696828.22,5186743.66,1,696927.56,5186732.17,1,0,0,4,1,0,0,0,0,0,0,0
A22,696927.56,5186732.17,1,697026.9,5186720.69,1,0,0,4,1,0,0,0,0,0,0,0
A22,697026.9,5186720.69,1,697126.23,5186709.2,1,0,0,4,1,0,0,0,0,0,0,0
A22,697126.23,5186709.2,1,697225.53,5186697.62,1,0,0,4,1,0,0,0,0,0,0,0
A22,697225.53,5186697.62,1,697323.44,5186677.57,1,0,0,4,1,0,0,0,0,0,0,0
A22,697323.44,5186677.57,1,697418.14,5186645.9,1,0,0,4,1,0,0,0,0,0,0,0
A22,697418.14,5186645.9,1,697509.53,5186605.46,1,0,0,4,1,0,0,0,0,0,0,0
A22,697509.53,5186605.46,1,697599.42,5186561.66,1,0,0,4,1,0,0,0,0,0,0,0
A22,697599.42,5186561.66,1,697689.53,5186518.3,1,0,0,4,1,0,0,0,0,0,0,0
A22,697689.53,5186518.3,1,697779.64,5186474.94,1,0,0,4,1,0,0,0,0,0,0,0
A22,697779.64,5186474.94,1,697869.68,5186431.42,1,0,0,4,1,0,0,0,0,0,0,0
A22,697869.68,5186431.42,1,697957.59,5186383.94,1,0,0,4,1,0,0,0,0,0,0,0
A22,697957.59,5186383.94,1,698038.48,5186325.37,1,0,0,4,1,0,0,0,0,0,0,0
A22,698038.48,5186325.37,1,698112.75,5186258.41,1,0,0,4,1,0,0,0,0,0,0,0
A22,698112.75,5186258.41,1,698186.74,5186191.14,1,0,0,4,1,0,0,0,0,0,0,0
A22,698186.74,5186191.14,1,698264.02,5186127.89,1,0,0,4,1,0,0,0,0,0,0,0
A22,698264.02,5186127.89,1,698351.24,5186079.45,1,0,0,4,1,0,0,0,0,0,0,0
A22,698351.24,5186079.45,1,698445.86,5186047.72,1,0,0,4,1,0,0,0,0,0,0,0
A22,698445.86,5186047.72,1,698543.55,5186026.38,1,0,0,4,1,0,0,0,0,0,0,0
A22,698543.55,5186026.38,1,698638.19,5185994.75,1,0,0,4,1,0,0,0,0,0,0,0
A22,698638.19,5185994.75,1,698723.9,5185943.63,1,0,0,4,1,0,0,0,0,0,0,0
A22,698723.9,5185943.63,1,698798.13,5185876.94,1,0,0,4,1,0,0,0,0,0,0,0
A22,698798.13,5185876.94,1,698863.31,5185801.13,1,0,0,4,1,0,0,0,0,0,0,0
A22,698863.31,5185801.13,1,698927.45,5185724.41,1,0,0,4,1,0,0,0,0,0,0,0
A22,698927.45,5185724.41,1,698991.59,5185647.69,1,0,0,4,1,0,0,0,0,0,0,0
A22,698991.59,5185647.69,1,699055.73,5185570.97,1,0,0,4,1,0,0,0,0,0,0,0
A22,699055.73,5185570.97,1,699119.78,5185494.18,1,0,0,4,1,0,0,0,0,0,0,0
A22,699119.78,5185494.18,1,699182.32,5185416.15,1,0,0,4,1,0,0,0,0,0,0,0
A22,699182.32,5185416.15,1,699244.2,5185337.6,1,0,0,4,4.5,0,0,0,0,0,0,0
A22,699244.2,5185337.6,1,699306.9,5185259.71,1,0,0,4,0,0,0,0,0,0,0,0
A22,699306.9,5185259.71,1,699367.38,5185180.09,1,0,0,4,0,0,0,0,0,0,0,0
A22,699367.38,5185180.09,1,699429.95,5185102.1,1,0,0,4,0,0,0,0,0,0,0,0
A22,699429.95,5185102.1,1,699490.86,5185022.79,1,0,0,4,0,0,0,0,0,0,0,0
A22,699490.86,5185022.79,1,699548.15,5184940.91,1,0,0,4,0,0,0,0,0,0,0,0
A22,699548.15,5184940.91,1,699594.55,5184852.48,1,0,0,4,0,0,0,0,0,0,0,0
A22,699594.55,5184852.48,1,699629.98,5184759.07,1,0,0,4,0,0,0,0,0,0,0,0
A22,699629.98,5184759.07,1,699656.92,5184662.77,1,0,0,4,4.5,0,0,0,0,0,0,0
A22,699656.92,5184662.77,1,699682.59,5184566.12,1,0,0,4,1,0,0,0,0,0,0,0
A22,699682.59,5184566.12,1,699708.43,5184469.52,1,0,0,4,1,0,0,0,0,0,0,0
A22,699708.43,5184469.52,1,699742.97,5184375.84,1,0,0,4,1,0,0,0,0,0,0,0
A22,699742.97,5184375.84,1,699795.42,5184290.93,1,0,0,4,1,0,0,0,0,0,0,0
A22,699795.42,5184290.93,1,699863.08,5184217.64,1,0,0,4,1,0,0,0,0,0,0,0
A22,699863.08,5184217.64,1,699942.01,5184156.28,1,0,0,4,1,0,0,0,0,0,0,0
A22,699942.01,5184156.28,1,700022.8,5184097.39,1,0,0,4,1,0,0,0,0,0,0,0
A22,700022.8,5184097.39,1,700098.36,5184031.96,1,0,0,4,1,0,0,0,0,0,0,0
A22,700098.36,5184031.96,1,700172.98,5183965.4,1,0,0,4,1,0,0,0,0,0,0,0
A22,700172.98,5183965.4,1,700250.72,5183902.61,1,0,0,4,1,0,0,0,0,0,0,0
A22,700250.72,5183902.61,1,700337.42,5183852.97,1,0,0,4,1,0,0,0,0,0,0,0
A22,700337.42,5183852.97,1,700426.51,5183807.58,1,0,0,4,1,0,0,0,0,0,0,0
A22,700426.51,5183807.58,1,700508.43,5183750.54,1,0,0,4,1,0,0,0,0,0,0,0
A22,700508.43,5183750.54,1,700577.53,5183678.64,1,0,0,4,1,0,0,0,0,0,0,0
A22,700577.53,5183678.64,1,700636.76,5183598.1,1,0,0,4,1,0,0,0,0,0,0,0
A22,700636.76,5183598.1,1,700697.76,5183519.03,1,0,0,4,1,0,0,0,0,0,0,0
A22,700697.76,5183519.03,1,700769.14,5183449.24,1,0,0,4,1,0,0,0,0,0,0,0
A22,700769.14,5183449.24,1,700853.91,5183396.65,1,0,0,4,1,0,0,0,0,0,0,0
A22,700853.91,5183396.65,1,700947.03,5183360.31,1,0,0,4,1,0,0,0,0,0,0,0
A22,700947.03,5183360.31,1,701042.05,5183329.19,1,0,0,4,1,0,0,0,0,0,0,0
A22,701042.05,5183329.19,1,701135.84,5183294.7,1,0,0,4,1,0,0,0,0,0,0,0
A22,701135.84,5183294.7,1,701221.39,5183243.15,1,0,0,4,1,0,0,0,0,0,0,0
A22,701221.39,5183243.15,1,701294.68,5183175.43,1,0,0,4,1,0,0,0,0,0,0,0
A22,701294.68,5183175.43,1,701352.55,5183094.11,1,0,0,4,1,0,0,0,0,0,0,0
A22,701352.55,5183094.11,1,701392.09,5183002.51,1,0,0,4,1,0,0,0,0,0,0,0
A22,701392.09,5183002.51,1,701413.14,5182904.86,1,0,0,4,1,0,0,0,0,0,0,0
A22,701413.14,5182904.86,1,701425.51,5182805.63,1,0,0,4,1,0,0,0,0,0,0,0
A22,701425.51,5182805.63,1,701437.44,5182706.35,1,0,0,4,1,0,0,0,0,0,0,0
A22,701437.44,5182706.35,1,701449.37,5182607.06,1,0,0,4,1,0,0,0,0,0,0,0
A22,701449.37,5182607.06,1,701460.96,5182507.74,1,0,0,4,1,0,0,0,0,0,0,0
A22,701460.96,5182507.74,1,701466.76,5182407.96,1,0,0,4,1,0,0,0,0,0,0,0
A22,701466.76,5182407.96,1,701461.34,5182308.21,1,0,0,4,1,0,0,0,0,0,0,0
