Source,input,file,,,,,,,,,,,,,,,
,X_b,Y_b,Z_b,X_e,Y_e,Z_e,dCL,sigmaz0,#lanes,Emis,Hw1,dw1,Hw2,dw2,Depth,Wtop,Wbottom
A22,662855.54,5115903.6,1,662814.89,5115812.23,1,0,0,4,1,0,0,0,0,0,0,0
A22,662814.89,5115812.23,1,662774.23,5115720.87,1,0,0,4,1,0,0,0,0,0,0,0
A22,662774.23,5115720.87,1,662733.58,5115629.51,1,0,0,4,1,0,0,0,0,0,0,0
A22,662733.58,5115629.51,1,662692.93,5115538.14,1,0,0,4,1,0,0,0,0,0,0,0
A22,662692.93,5115538.14,1,662652.27,5115446.78,1,0,0,4,1,0,0,0,0,0,0,0
A22,662652.27,5115446.78,1,662611.62,5115355.42,1,0,0,4,1,0,0,0,0,0,0,0
A22,662611.62,5115355.42,1,662570.96,5115264.05,1,0,0,4,1,0,0,0,0,0,0,0
A22,662570.96,5115264.05,1,662530.31,5115172.69,1,0,0,4,1,0,0,0,0,0,0,0
A22,662530.31,5115172.69,1,662488.72,5115081.75,1,0,0,4,1,0,0,0,0,0,0,0
A22,662488.72,5115081.75,1,662443.52,5114992.58,1,0,0,4,1,0,0,0,0,0,0,0
A22,662443.52,5114992.58,1,662391.71,5114907.08,1,0,0,4,1,0,0,0,0,0,0,0
A22,662391.71,5114907.08,1,662336.01,5114824.04,1,0,0,4,1,0,0,0,0,0,0,0
A22,662336.01,5114824.04,1,662279.98,5114741.22,1,0,0,4,1,0,0,0,0,0,0,0
A22,662279.98,5114741.22,1,662223.96,5114658.38,1,0,0,4,1,0,0,0,0,0,0,0
A22,662223.96,5114658.38,1,662167.95,5114575.54,1,0,0,4,1,0,0,0,0,0,0,0
A22,662167.95,5114575.54,1,662111.93,5114492.7,1,0,0,4,1,0,0,0,0,0,0,0
A22,662111.93,5114492.7,1,662055.92,5114409.86,1,0,0,4,1,0,0,0,0,0,0,0
A22,662055.92,5114409.86,1,661999.91,5114327.02,1,0,0,4,1,0,0,0,0,0,0,0
A22,661999.91,5114327.02,1,661943.89,5114244.18,1,0,0,4,1,0,0,0,0,0,0,0
A22,661943.89,5114244.18,1,661887.88,5114161.34,1,0,0,4,1,0,0,0,0,0,0,0
A22,661887.88,5114161.34,1,661831.86,5114078.5,1,0,0,4,1,0,0,0,0,0,0,0
A22,661831.86,5114078.5,1,661775.85,5113995.66,1,0,0,4,1,0,0,0,0,0,0,0
A22,661775.85,5113995.66,1,661720.63,5113912.31,1,0,0,4,1,0,0,0,0,0,0,0
A22,661720.63,5113912.31,1,661672.78,5113824.55,1,0,0,4,1,0,0,0,0,0,0,0
A22,661672.78,5113824.55,1,661633.84,5113732.5,1,0,0,4,1,0,0,0,0,0,0,0
A22,661633.84,5113732.5,1,661604.29,5113637.01,1,0,0,4,1,0,0,0,0,0,0,0
A22,661604.29,5113637.01,1,661581.85,5113539.57,1,0,0,4,1,0,0,0,0,0,0,0
A22,661581.85,5113539.57,1,661560.63,5113441.84,1,0,0,4,1,0,0,0,0,0,0,0
A22,661560.63,5113441.84,1,661539.42,5113344.12,1,0,0,4,1,0,0,0,0,0,0,0
A22,661539.42,5113344.12,1,661518.21,5113246.4,1,0,0,4,1,0,0,0,0,0,0,0
A22,661518.21,5113246.4,1,661496.99,5113148.67,1,0,0,4,1,0,0,0,0,0,0,0
A22,661496.99,5113148.67,1,661475.78,5113050.95,1,0,0,4,1,0,0,0,0,0,0,0
A22,661475.78,5113050.95,1,661454.57,5112953.22,1,0,0,4,1,0,0,0,0,0,0,0
A22,661454.57,5112953.22,1,661433.35,5112855.5,1,0,0,4,1,0,0,0,0,0,0,0
A22,661433.35,5112855.5,1,661412.14,5112757.78,1,0,0,4,1,0,0,0,0,0,0,0
A22,661412.14,5112757.78,1,661390.93,5112660.05,1,0,0,4,1,0,0,0,0,0,0,0
A22,661390.93,5112660.05,1,661369.71,5112562.33,1,0,0,4,1,0,0,0,0,0,0,0
A22,661369.71,5112562.33,1,661348.5,5112464.6,1,0,0,4,1,0,0,0,0,0,0,0
A22,661348.5,5112464.6,1,661323.63,5112367.79,1,0,0,4,1,0,0,0,0,0,0,0
A22,661323.63,5112367.79,1,661295.84,5112271.73,1,0,0,4,1,0,0,0,0,0,0,0
A22,661295.84,5112271.73,1,661268.12,5112175.66,1,0,0,4,1,0,0,0,0,0,0,0
A22,661268.12,5112175.66,1,661239.37,5112079.92,1,0,0,4,1,0,0,0,0,0,0,0
A22,661239.37,5112079.92,1,661208.61,5111984.77,1,0,0,4,1,0,0,0,0,0,0,0
A22,661208.61,5111984.77,1,661177.85,5111889.61,1,0,0,4,1,0,0,0,0,0,0,0
A22,661177.85,5111889.61,1,661147.1,5111794.46,1,0,0,4,1,0,0,0,0,0,0,0
A22,661147.1,5111794.46,1,661116.28,5111699.33,1,0,0,4,1,0,0,0,0,0,0,0
A22,661116.28,5111699.33,1,661085.46,5111604.2,1,0,0,4,1,0,0,0,0,0,0,0
A22,661085.46,5111604.2,1,661054.65,5111509.06,1,0,0,4,1,0,0,0,0,0,0,0
A22,661054.65,5111509.06,1,661023.84,5111413.93,1,0,0,4,1,0,0,0,0,0,0,0
A22,661023.84,5111413.93,1,660992.96,5111318.81,1,0,0,4,1,0,0,0,0,0,0,0
A22,660992.96,5111318.81,1,660962.06,5111223.71,1,0,0,4,1,0,0,0,0,0,0,0
A22,660962.06,5111223.71,1,660931.15,5111128.61,1,0,0,4,1,0,0,0,0,0,0,0
A22,660931.15,5111128.61,1,660901.12,5111033.22,1,0,0,4,1,0,0,0,0,0,0,0
A22,660901.12,5111033.22,1,660874.17,5110936.94,1,0,0,4,1,0,0,0,0,0,0,0
A22,660874.17,5110936.94,1,660854.6,5110838.9,1,0,0,4,1,0,0,0,0,0,0,0
A22,660854.6,5110838.9,1,660843.22,5110739.58,1,0,0,4,1,0,0,0,0,0,0,0
A22,660843.22,5110739.58,1,660840.1,5110639.66,1,0,0,4,1,0,0,0,0,0,0,0
A22,660840.1,5110639.66,1,660845.32,5110539.83,1,0,0,4,1,0,0,0,0,0,0,0
A22,660845.32,5110539.83,1,660858.89,5110440.79,1,0,0,4,1,0,0,0,0,0,0,0
A22,660858.89,5110440.79,1,660880.34,5110343.16,1,0,0,4,1,0,0,0,0,0,0,0
A22,660880.34,5110343.16,1,660909.6,5110247.56,1,0,0,4,1,0,0,0,0,0,0,0
A22,660909.6,5110247.56,1,660942.71,5110153.2,1,0,0,4,1,0,0,0,0,0,0,0
A22,660942.71,5110153.2,1,660978.5,5110059.83,1,0,0,4,1,0,0,0,0,0,0,0
A22,660978.5,5110059.83,1,661014.3,5109966.46,1,0,0,4,1,0,0,0,0,0,0,0
A22,661014.3,5109966.46,1,661050.1,5109873.08,1,0,0,4,1,0,0,0,0,0,0,0
A22,661050.1,5109873.08,1,661085.89,5109779.71,1,0,0,4,1,0,0,0,0,0,0,0
A22,661085.89,5109779.71,1,661121.67,5109686.33,1,0,0,4,1,0,0,0,0,0,0,0
A22,661121.67,5109686.33,1,661156.7,5109592.67,1,0,0,4,1,0,0,0,0,0,0,0
