Source,input,file,,,,,,,,,,,,,,,
,X_b,Y_b,Z_b,X_e,Y_e,Z_e,dCL,sigmaz0,#lanes,Emis,Hw1,dw1,Hw2,dw2,Depth,Wtop,Wbottom
A22,662763.18,5105315.49,1,662774.23,5105216.11,1,0,0,4,1,0,0,0,0,0,0,0
A22,662774.23,5105216.11,1,662789.11,5105117.22,1,0,0,4,1,0,0,0,0,0,0,0
A22,662789.11,5105117.22,1,662805.51,5105018.58,1,0,0,4,1,0,0,0,0,0,0,0
A22,662805.51,5105018.58,1,662821.92,5104919.93,1,0,0,4,1,0,0,0,0,0,0,0
A22,662821.92,5104919.93,1,662838.32,5104821.29,1,0,0,4,1,0,0,0,0,0,0,0
A22,662838.32,5104821.29,1,662854.59,5104722.62,1,0,0,4,1,0,0,0,0,0,0,0
A22,662854.59,5104722.62,1,662871.92,5104624.14,1,0,0,4,1,0,0,0,0,0,0,0
A22,662871.92,5104624.14,1,662892.39,5104526.26,1,0,0,4,1,0,0,0,0,0,0,0
A22,662892.39,5104526.26,1,662916.01,5104429.1,1,0,0,4,1,0,0,0,0,0,0,0
A22,662916.01,5104429.1,1,662940.46,5104332.14,1,0,0,4,6,0,0,0,0,0,0,0
A22,662940.46,5104332.14,1,662963.71,5104234.88,1,0,0,4,0,0,0,0,0,0,0,0
A22,662963.71,5104234.88,1,662988.83,5104138.09,1,0,0,4,0,0,0,0,0,0,0,0
A22,662988.83,5104138.09,1,663012.21,5104040.86,1,0,0,4,0,0,0,0,0,0,0,0
A22,663012.21,5104040.86,1,663037.56,5103944.13,1,0,0,4,0,0,0,0,0,0,0,0
A22,663037.56,5103944.13,1,663063.23,5103847.48,1,0,0,4,0,0,0,0,0,0,0,0
A22,663063.23,5103847.48,1,663088.54,5103750.74,1,0,0,4,0,0,0,0,0,0,0,0
A22,663088.54,5103750.74,1,663113.83,5103653.99,1,0,0,4,0,0,0,0,0,0,0,0
A22,663113.83,5103653.99,1,663139.27,5103557.28,1,0,0,4,0,0,0,0,0,0,0,0
A22,663139.27,5103557.28,1,663165.1,5103460.67,1,0,0,4,0,0,0,0,0,0,0,0
A22,663165.1,5103460.67,1,663188.39,5103363.45,1,0,0,4,0,0,0,0,0,0,0,0
A22,663188.39,5103363.45,1,663204.16,5103264.75,1,0,0,4,6,0,0,0,0,0,0,0
A22,663204.16,5103264.75,1,663209.77,5103164.96,1,0,0,4,1,0,0,0,0,0,0,0
A22,663209.77,5103164.96,1,663204.98,5103065.12,1,0,0,4,1,0,0,0,0,0,0,0
A22,663204.98,5103065.12,1,663193.48,5102965.8,1,0,0,4,1,0,0,0,0,0,0,0
A22,663193.48,5102965.8,1,663179.52,5102866.78,1,0,0,4,1,0,0,0,0,0,0,0
A22,663179.52,5102866.78,1,663165.53,5102767.76,1,0,0,4,1,0,0,0,0,0,0,0
A22,663165.53,5102767.76,1,663151.54,5102668.74,1,0,0,4,1,0,0,0,0,0,0,0
A22,663151.54,5102668.74,1,663137.56,5102569.73,1,0,0,4,1,0,0,0,0,0,0,0
A22,663137.56,5102569.73,1,663124.46,5102470.6,1,0,0,4,1,0,0,0,0,0,0,0
A22,663124.46,5102470.6,1,663118.17,5102370.83,1,0,0,4,1,0,0,0,0,0,0,0
A22,663118.17,5102370.83,1,663119.4,5102270.85,1,0,0,4,1,0,0,0,0,0,0,0
