Source,input,file,,,,,,,,,,,,,,,
,X_b,Y_b,Z_b,X_e,Y_e,Z_e,dCL,sigmaz0,#lanes,Emis,Hw1,dw1,Hw2,dw2,Depth,Wtop,Wbottom
A22,697963.47,5169210.18,1,697918.38,5169120.92,1,0,0,4,1,0,0,0,0,0,0,0
A22,697918.38,5169120.92,1,697870.1,5169033.44,1,0,0,4,1,0,0,0,0,0,0,0
A22,697870.1,5169033.44,1,697809.54,5168954.07,1,0,0,4,1,0,0,0,0,0,0,0
A22,697809.54,5168954.07,1,697734.36,5168888.41,1,0,0,4,1,0,0,0,0,0,0,0
A22,697734.36,5168888.41,1,697647.58,5168839.15,1,0,0,4,1,0,0,0,0,0,0,0
A22,697647.58,5168839.15,1,697552.61,5168808.24,1,0,0,4,1,0,0,0,0,0,0,0
A22,697552.61,5168808.24,1,697454.57,5168788.89,1,0,0,4,1,0,0,0,0,0,0,0
A22,697454.57,5168788.89,1,697357.46,5168765.38,1,0,0,4,1,0,0,0,0,0,0,0
A22,697357.46,5168765.38,1,697265.27,5168727.17,1,0,0,4,1,0,0,0,0,0,0,0
A22,697265.27,5168727.17,1,697182.18,5168671.92,1,0,0,4,1,0,0,0,0,0,0,0
A22,697182.18,5168671.92,1,697110.41,5168602.38,1,0,0,4,1,0,0,0,0,0,0,0
A22,697110.41,5168602.38,1,697043.1,5168528.44,1,0,0,4,1,0,0,0,0,0,0,0
A22,697043.1,5168528.44,1,696973.96,5168456.21,1,0,0,4,1,0,0,0,0,0,0,0
A22,696973.96,5168456.21,1,696903.64,5168385.11,1,0,0,4,1,0,0,0,0,0,0,0
A22,696903.64,5168385.11,1,696833.65,5168313.69,1,0,0,4,1,0,0,0,0,0,0,0
A22,696833.65,5168313.69,1,696760.32,5168245.75,1,0,0,4,1,0,0,0,0,0,0,0
A22,696760.32,5168245.75,1,696680.09,5168186.38,1,0,0,4,1,0,0,0,0,0,0,0
A22,696680.09,5168186.38,1,696593.23,5168136.85,1,0,0,4,1,0,0,0,0,0,0,0
A22,696593.23,5168136.85,1,696505.24,5168089.37,1,0,0,4,1,0,0,0,0,0,0,0
A22,696505.24,5168089.37,1,696419.73,5168037.66,1,0,0,4,1,0,0,0,0,0,0,0
A22,696419.73,5168037.66,1,696337.67,5167980.6,1,0,0,4,1,0,0,0,0,0,0,0
A22,696337.67,5167980.6,1,696254.89,5167924.52,1,0,0,4,1,0,0,0,0,0,0,0
A22,696254.89,5167924.52,1,696168.75,5167873.78,1,0,0,4,1,0,0,0,0,0,0,0
A22,696168.75,5167873.78,1,696080.47,5167826.85,1,0,0,4,1,0,0,0,0,0,0,0
A22,696080.47,5167826.85,1,695998.06,5167770.43,1,0,0,4,1,0,0,0,0,0,0,0
A22,695998.06,5167770.43,1,695925.4,5167701.87,1,0,0,4,1,0,0,0,0,0,0,0
A22,695925.4,5167701.87,1,695868.58,5167619.71,1,0,0,4,1,0,0,0,0,0,0,0
A22,695868.58,5167619.71,1,695814.38,5167535.71,1,0,0,4,1,0,0,0,0,0,0,0
A22,695814.38,5167535.71,1,695749.22,5167460.04,1,0,0,4,1,0,0,0,0,0,0,0
A22,695749.22,5167460.04,1,695672.28,5167396.39,1,0,0,4,1,0,0,0,0,0,0,0
A22,695672.28,5167396.39,1,695592.54,5167336.04,1,0,0,4,1,0,0,0,0,0,0,0
A22,695592.54,5167336.04,1,695512.9,5167275.57,1,0,0,4,1,0,0,0,0,0,0,0
A22,695512.9,5167275.57,1,695433.38,5167215.02,1,0,0,4,1,0,0,0,0,0,0,0
A22,695433.38,5167215.02,1,695363.96,5167143.27,1,0,0,4,1,0,0,0,0,0,0,0
A22,695363.96,5167143.27,1,695310.36,5167059.07,1,0,0,4,1,0,0,0,0,0,0,0
A22,695310.36,5167059.07,1,695273.59,5166966.22,1,0,0,4,1,0,0,0,0,0,0,0
A22,695273.59,5166966.22,1,695244.38,5166870.6,1,0,0,4,1,0,0,0,0,0,0,0
A22,695244.38,5166870.6,1,695216.05,5166774.74,1,0,0,4,1,0,0,0,0,0,0,0
A22,695216.05,5166774.74,1,695176.05,5166683.27,1,0,0,4,1,0,0,0,0,0,0,0
A22,695176.05,5166683.27,1,695117.67,5166602.29,1,0,0,4,1,0,0,0,0,0,0,0
A22,695117.67,5166602.29,1,695048.07,5166530.54,1,0,0,4,1,0,0,0,0,0,0,0
A22,695048.07,5166530.54,1,694977.69,5166459.56,1,0,0,4,1,0,0,0,0,0,0,0
A22,694977.69,5166459.56,1,694916.83,5166380.35,1,0,0,4,1,0,0,0,0,0,0,0
