Source,input,file,,,,,,,,,,,,,,,
,X_b,Y_b,Z_b,X_e,Y_e,Z_e,dCL,sigmaz0,#lanes,Emis,Hw1,dw1,Hw2,dw2,Depth,Wtop,Wbottom
A22,656076.22,5070283.02,1,655998.63,5070219.97,1,0,0,4,1,0,0,0,0,0,0,0
A22,655998.63,5070219.97,1,655920.15,5070157.98,1,0,0,4,1,0,0,0,0,0,0,0
A22,655920.15,5070157.98,1,655841.68,5070096.0,1,0,0,4,1,0,0,0,0,0,0,0
A22,655841.68,5070096.0,1,655763.21,5070034.01,1,0,0,4,1,0,0,0,0,0,0,0
A22,655763.21,5070034.01,1,655684.74,5069972.03,1,0,0,4,1,0,0,0,0,0,0,0
A22,655684.74,5069972.03,1,655606.27,5069910.05,1,0,0,4,1,0,0,0,0,0,0,0
A22,655606.27,5069910.05,1,655527.75,5069848.12,1,0,0,4,1,0,0,0,0,0,0,0
A22,655527.75,5069848.12,1,655452.67,5069782.1,1,0,0,4,1,0,0,0,0,0,0,0
A22,655452.67,5069782.1,1,655386.38,5069707.28,1,0,0,4,1,0,0,0,0,0,0,0
A22,655386.38,5069707.28,1,655331.39,5069623.82,1,0,0,4,1,0,0,0,0,0,0,0
A22,655331.39,5069623.82,1,655283.5,5069536.06,1,0,0,4,1,0,0,0,0,0,0,0
A22,655283.5,5069536.06,1,655238.46,5069446.78,1,0,0,4,1,0,0,0,0,0,0,0
A22,655238.46,5069446.78,1,655193.42,5069357.5,1,0,0,4,1,0,0,0,0,0,0,0
A22,655193.42,5069357.5,1,655148.37,5069268.22,1,0,0,4,1,0,0,0,0,0,0,0
A22,655148.37,5069268.22,1,655103.33,5069178.94,1,0,0,4,1,0,0,0,0,0,0,0
A22,655103.33,5069178.94,1,655058.28,5069089.66,1,0,0,4,1,0,0,0,0,0,0,0
A22,655058.28,5069089.66,1,655013.24,5069000.38,1,0,0,4,1,0,0,0,0,0,0,0
A22,655013.24,5069000.38,1,654968.2,5068911.1,1,0,0,4,1,0,0,0,0,0,0,0
A22,654968.2,5068911.1,1,654923.15,5068821.82,1,0,0,4,1,0,0,0,0,0,0,0
A22,654923.15,5068821.82,1,654878.11,5068732.54,1,0,0,4,1,0,0,0,0,0,0,0
A22,654878.11,5068732.54,1,654833.06,5068643.26,1,0,0,4,1,0,0,0,0,0,0,0
A22,654833.06,5068643.26,1,654788.02,5068553.97,1,0,0,4,1,0,0,0,0,0,0,0
A22,654788.02,5068553.97,1,654742.98,5068464.69,1,0,0,4,1,0,0,0,0,0,0,0
A22,654742.98,5068464.69,1,654698.71,5068375.03,1,0,0,4,1,0,0,0,0,0,0,0
A22,654698.71,5068375.03,1,654652.4,5068286.41,1,0,0,4,1,0,0,0,0,0,0,0
A22,654652.4,5068286.41,1,654599.68,5068201.48,1,0,0,4,1,0,0,0,0,0,0,0
A22,654599.68,5068201.48,1,654537.75,5068123.0,1,0,0,4,1,0,0,0,0,0,0,0
A22,654537.75,5068123.0,1,654468.46,5068051.0,1,0,0,4,1,0,0,0,0,0,0,0
A22,654468.46,5068051.0,1,654392.26,5067986.4,1,0,0,4,1,0,0,0,0,0,0,0
A22,654392.26,5067986.4,1,654309.91,5067929.72,1,0,0,4,1,0,0,0,0,0,0,0
A22,654309.91,5067929.72,1,654225.52,5067876.09,1,0,0,4,1,0,0,0,0,0,0,0
A22,654225.52,5067876.09,1,654141.01,5067822.62,1,0,0,4,1,0,0,0,0,0,0,0
A22,654141.01,5067822.62,1,654056.51,5067769.14,1,0,0,4,1,0,0,0,0,0,0,0
