Source,input,file,,,,,,,,,,,,,,,
,X_b,Y_b,Z_b,X_e,Y_e,Z_e,dCL,sigmaz0,#lanes,Emis,Hw1,dw1,Hw2,dw2,Depth,Wtop,Wbottom
A22,660503.68,5088037.86,1,660407.15,5088063.94,1,0,0,4,1,0,0,0,0,0,0,0
A22,660407.15,5088063.94,1,660310.72,5088090.43,1,0,0,4,1,0,0,0,0,0,0,0
A22,660310.72,5088090.43,1,660213.8,5088115.01,1,0,0,4,1,0,0,0,0,0,0,0
A22,660213.8,5088115.01,1,660115.58,5088133.58,1,0,0,4,1,0,0,0,0,0,0,0
A22,660115.58,5088133.58,1,660015.96,5088140.79,1,0,0,4,1,0,0,0,0,0,0,0
A22,660015.96,5088140.79,1,659916.15,5088135.76,1,0,0,4,1,0,0,0,0,0,0,0
A22,659916.15,5088135.76,1,659817.39,5088120.46,1,0,0,4,1,0,0,0,0,0,0,0
A22,659817.39,5088120.46,1,659721.51,5088092.2,1,0,0,4,1,0,0,0,0,0,0,0
A22,659721.51,5088092.2,1,659629.6,5088053.02,1,0,0,4,1,0,0,0,0,0,0,0
A22,659629.6,5088053.02,1,659542.38,5088004.3,1,0,0,4,1,0,0,0,0,0,0,0
A22,659542.38,5088004.3,1,659461.51,5087945.59,1,0,0,4,1,0,0,0,0,0,0,0
A22,659461.51,5087945.59,1,659384.85,5087881.4,1,0,0,4,1,0,0,0,0,0,0,0
A22,659384.85,5087881.4,1,659308.91,5087816.34,1,0,0,4,1,0,0,0,0,0,0,0
A22,659308.91,5087816.34,1,659232.88,5087751.39,1,0,0,4,1,0,0,0,0,0,0,0
A22,659232.88,5087751.39,1,659156.85,5087686.44,1,0,0,4,1,0,0,0,0,0,0,0
A22,659156.85,5087686.44,1,659080.82,5087621.48,1,0,0,4,1,0,0,0,0,0,0,0
A22,659080.82,5087621.48,1,659004.78,5087556.53,1,0,0,4,1,0,0,0,0,0,0,0
A22,659004.78,5087556.53,1,658928.75,5087491.57,1,0,0,4,1,0,0,0,0,0,0,0
A22,658928.75,5087491.57,1,658852.72,5087426.62,1,0,0,4,1,0,0,0,0,0,0,0
