Source,input,file,,,,,,,,,,,,,,,
,X_b,Y_b,Z_b,X_e,Y_e,Z_e,dCL,sigmaz0,#lanes,Emis,Hw1,dw1,Hw2,dw2,Depth,Wtop,Wbottom
A22,653994.88,5067730.09,1,653910.54,5067676.36,1,0,0,4,1,0,0,0,0,0,0,0
A22,653910.54,5067676.36,1,653826.2,5067622.63,1,0,0,4,1,0,0,0,0,0,0,0
A22,653826.2,5067622.63,1,653741.86,5067568.91,1,0,0,4,1,0,0,0,0,0,0,0
A22,653741.86,5067568.91,1,653657.52,5067515.18,1,0,0,4,1,0,0,0,0,0,0,0
A22,653657.52,5067515.18,1,653573.18,5067461.45,1,0,0,4,1,0,0,0,0,0,0,0
A22,653573.18,5067461.45,1,653487.77,5067409.44,1,0,0,4,1,0,0,0,0,0,0,0
A22,653487.77,5067409.44,1,653403.84,5067355.12,1,0,0,4,1,0,0,0,0,0,0,0
A22,653403.84,5067355.12,1,653321.95,5067297.74,1,0,0,4,1,0,0,0,0,0,0,0
A22,653321.95,5067297.74,1,653241.46,5067238.41,1,0,0,4,1,0,0,0,0,0,0,0
A22,653241.46,5067238.41,1,653162.1,5067177.57,1,0,0,4,1,0,0,0,0,0,0,0
A22,653162.1,5067177.57,1,653082.74,5067116.72,1,0,0,4,1,0,0,0,0,0,0,0
A22,653082.74,5067116.72,1,653003.45,5067055.8,1,0,0,4,1,0,0,0,0,0,0,0
A22,653003.45,5067055.8,1,652921.79,5066998.12,1,0,0,4,1,0,0,0,0,0,0,0
A22,652921.79,5066998.12,1,652835.6,5066947.51,1,0,0,4,1,0,0,0,0,0,0,0
A22,652835.6,5066947.51,1,652744.68,5066906.06,1,0,0,4,1,0,0,0,0,0,0,0
A22,652744.68,5066906.06,1,652649.8,5066874.76,1,0,0,4,1,0,0,0,0,0,0,0
A22,652649.8,5066874.76,1,652553.23,5066848.88,1,0,0,4,1,0,0,0,0,0,0,0
A22,652553.23,5066848.88,1,652456.25,5066824.52,1,0,0,4,1,0,0,0,0,0,0,0
A22,652456.25,5066824.52,1,652360.47,5066795.87,1,0,0,4,1,0,0,0,0,0,0,0
