Source,input,file,,,,,,,,,,,,,,,
,X_b,Y_b,Z_b,X_e,Y_e,Z_e,dCL,sigmaz0,#lanes,Emis,Hw1,dw1,Hw2,dw2,Depth,Wtop,Wbottom
A22,646899.4,4998133.07,1,646871.61,4998037.01,1,0,0,4,1,0,0,0,0,0,0,0
A22,646871.61,4998037.01,1,646843.92,4997940.92,1,0,0,4,1,0,0,0,0,0,0,0
A22,646843.92,4997940.92,1,646819.54,4997843.94,1,0,0,4,1,0,0,0,0,0,0,0
A22,646819.54,4997843.94,1,646792.7,4997747.62,1,0,0,4,1,0,0,0,0,0,0,0
A22,646792.7,4997747.62,1,646764.42,4997651.71,1,0,0,4,1,0,0,0,0,0,0,0
A22,646764.42,4997651.71,1,646736.14,4997555.79,1,0,0,4,1,0,0,0,0,0,0,0
A22,646736.14,4997555.79,1,646707.86,4997459.87,1,0,0,4,1,0,0,0,0,0,0,0
A22,646707.86,4997459.87,1,646679.58,4997363.95,1,0,0,4,1,0,0,0,0,0,0,0
A22,646679.58,4997363.95,1,646651.31,4997268.03,1,0,0,4,1,0,0,0,0,0,0,0
A22,646651.31,4997268.03,1,646623.03,4997172.11,1,0,0,4,1,0,0,0,0,0,0,0
A22,646623.03,4997172.11,1,646594.74,4997076.2,1,0,0,4,1,0,0,0,0,0,0,0
A22,646594.74,4997076.2,1,646566.46,4996980.28,1,0,0,4,1,0,0,0,0,0,0,0
A22,646566.46,4996980.28,1,646538.18,4996884.36,1,0,0,4,1,0,0,0,0,0,0,0
A22,646538.18,4996884.36,1,646509.9,4996788.44,1,0,0,4,1,0,0,0,0,0,0,0
A22,646509.9,4996788.44,1,646481.63,4996692.53,1,0,0,4,1,0,0,0,0,0,0,0
A22,646481.63,4996692.53,1,646453.35,4996596.61,1,0,0,4,1,0,0,0,0,0,0,0
A22,646453.35,4996596.61,1,646425.07,4996500.69,1,0,0,4,1,0,0,0,0,0,0,0
A22,646425.07,4996500.69,1,646396.79,4996404.77,1,0,0,4,1,0,0,0,0,0,0,0
A22,646396.79,4996404.77,1,646368.51,4996308.85,1,0,0,4,1,0,0,0,0,0,0,0
A22,646368.51,4996308.85,1,646340.23,4996212.93,1,0,0,4,1,0,0,0,0,0,0,0
A22,646340.23,4996212.93,1,646313.89,4996116.47,1,0,0,4,1,0,0,0,0,0,0,0
A22,646313.89,4996116.47,1,646290.84,4996019.17,1,0,0,4,1,0,0,0,0,0,0,0
A22,646290.84,4996019.17,1,646268.26,4995921.75,1,0,0,4,1,0,0,0,0,0,0,0
A22,646268.26,4995921.75,1,646245.68,4995824.34,1,0,0,4,1,0,0,0,0,0,0,0
A22,646245.68,4995824.34,1,646223.1,4995726.92,1,0,0,4,1,0,0,0,0,0,0,0
A22,646223.1,4995726.92,1,646200.62,4995629.48,1,0,0,4,1,0,0,0,0,0,0,0
A22,646200.62,4995629.48,1,646178.17,4995532.03,1,0,0,4,1,0,0,0,0,0,0,0
A22,646178.17,4995532.03,1,646155.65,4995434.6,1,0,0,4,1,0,0,0,0,0,0,0
A22,646155.65,4995434.6,1,646133.11,4995337.17,1,0,0,4,1,0,0,0,0,0,0,0
A22,646133.11,4995337.17,1,646110.56,4995239.75,1,0,0,4,1,0,0,0,0,0,0,0
A22,646110.56,4995239.75,1,646088.01,4995142.32,1,0,0,4,1,0,0,0,0,0,0,0
A22,646088.01,4995142.32,1,646065.47,4995044.9,1,0,0,4,1,0,0,0,0,0,0,0
A22,646065.47,4995044.9,1,646042.92,4994947.47,1,0,0,4,1,0,0,0,0,0,0,0
A22,646042.92,4994947.47,1,646020.37,4994850.05,1,0,0,4,1,0,0,0,0,0,0,0
A22,646020.37,4994850.05,1,645997.83,4994752.62,1,0,0,4,1,0,0,0,0,0,0,0
