Source,input,file,,,,,,,,,,,,,,,
,X_b,Y_b,Z_b,X_e,Y_e,Z_e,dCL,sigmaz0,#lanes,Emis,Hw1,dw1,Hw2,dw2,Depth,Wtop,Wbottom
A22,658802.01,5087383.29,1,658725.98,5087318.34,1,0,0,4,1,0,0,0,0,0,0,0
A22,658725.98,5087318.34,1,658649.94,5087253.38,1,0,0,4,1,0,0,0,0,0,0,0
A22,658649.94,5087253.38,1,658573.91,5087188.43,1,0,0,4,1,0,0,0,0,0,0,0
A22,658573.91,5087188.43,1,658497.88,5087123.47,1,0,0,4,1,0,0,0,0,0,0,0
A22,658497.88,5087123.47,1,658421.85,5087058.52,1,0,0,4,1,0,0,0,0,0,0,0
A22,658421.85,5087058.52,1,658345.82,5086993.56,1,0,0,4,1,0,0,0,0,0,0,0
A22,658345.82,5086993.56,1,658269.9,5086928.47,1,0,0,4,1,0,0,0,0,0,0,0
A22,658269.9,5086928.47,1,658195.81,5086861.33,1,0,0,4,1,0,0,0,0,0,0,0
A22,658195.81,5086861.33,1,658125.05,5086790.68,1,0,0,4,1,0,0,0,0,0,0,0
A22,658125.05,5086790.68,1,658057.62,5086716.86,1,0,0,4,1,0,0,0,0,0,0,0
A22,658057.62,5086716.86,1,657993.81,5086639.87,1,0,0,4,1,0,0,0,0,0,0,0
A22,657993.81,5086639.87,1,657933.76,5086559.93,1,0,0,4,1,0,0,0,0,0,0,0
A22,657933.76,5086559.93,1,657877.01,5086477.6,1,0,0,4,1,0,0,0,0,0,0,0
A22,657877.01,5086477.6,1,657824.28,5086392.65,1,0,0,4,1,0,0,0,0,0,0,0
A22,657824.28,5086392.65,1,657776.08,5086305.04,1,0,0,4,1,0,0,0,0,0,0,0
A22,657776.08,5086305.04,1,657729.53,5086216.53,1,0,0,4,1,0,0,0,0,0,0,0
A22,657729.53,5086216.53,1,657685.13,5086126.93,1,0,0,4,1,0,0,0,0,0,0,0
A22,657685.13,5086126.93,1,657640.8,5086037.3,1,0,0,4,1,0,0,0,0,0,0,0
A22,657640.8,5086037.3,1,657596.46,5085947.66,1,0,0,4,1,0,0,0,0,0,0,0
A22,657596.46,5085947.66,1,657552.12,5085858.03,1,0,0,4,1,0,0,0,0,0,0,0
A22,657552.12,5085858.03,1,657507.79,5085768.4,1,0,0,4,1,0,0,0,0,0,0,0
A22,657507.79,5085768.4,1,657463.45,5085678.76,1,0,0,4,1,0,0,0,0,0,0,0
A22,657463.45,5085678.76,1,657419.11,5085589.13,1,0,0,4,1,0,0,0,0,0,0,0
A22,657419.11,5085589.13,1,657374.78,5085499.49,1,0,0,4,1,0,0,0,0,0,0,0
A22,657374.78,5085499.49,1,657330.44,5085409.86,1,0,0,4,1,0,0,0,0,0,0,0
A22,657330.44,5085409.86,1,657286.14,5085320.21,1,0,0,4,1,0,0,0,0,0,0,0
A22,657286.14,5085320.21,1,657242.13,5085230.41,1,0,0,4,1,0,0,0,0,0,0,0
A22,657242.13,5085230.41,1,657197.95,5085140.71,1,0,0,4,1,0,0,0,0,0,0,0
A22,657197.95,5085140.71,1,657149.93,5085053.01,1,0,0,4,1,0,0,0,0,0,0,0
A22,657149.93,5085053.01,1,657097.44,5084967.93,1,0,0,4,1,0,0,0,0,0,0,0
A22,657097.44,5084967.93,1,657040.52,5084885.73,1,0,0,4,1,0,0,0,0,0,0,0
A22,657040.52,5084885.73,1,656979.75,5084806.33,1,0,0,4,1,0,0,0,0,0,0,0
A22,656979.75,5084806.33,1,656914.85,5084730.27,1,0,0,4,1,0,0,0,0,0,0,0
A22,656914.85,5084730.27,1,656847.18,5084656.65,1,0,0,4,1,0,0,0,0,0,0,0
A22,656847.18,5084656.65,1,656779.56,5084582.97,1,0,0,4,1,0,0,0,0,0,0,0
A22,656779.56,5084582.97,1,656711.95,5084509.3,1,0,0,4,1,0,0,0,0,0,0,0
A22,656711.95,5084509.3,1,656644.33,5084435.62,1,0,0,4,1,0,0,0,0,0,0,0
A22,656644.33,5084435.62,1,656576.78,5084361.89,1,0,0,4,1,0,0,0,0,0,0,0
A22,656576.78,5084361.89,1,656510.95,5084286.62,1,0,0,4,1,0,0,0,0,0,0,0
A22,656510.95,5084286.62,1,656449.2,5084207.99,1,0,0,4,1,0,0,0,0,0,0,0
A22,656449.2,5084207.99,1,656393.4,5084125.05,1,0,0,4,1,0,0,0,0,0,0,0
A22,656393.4,5084125.05,1,656345.96,5084037.07,1,0,0,4,1,0,0,0,0,0,0,0
A22,656345.96,5084037.07,1,656306.16,5083945.37,1,0,0,4,1,0,0,0,0,0,0,0
A22,656306.16,5083945.37,1,656272.38,5083851.26,1,0,0,4,1,0,0,0,0,0,0,0
A22,656272.38,5083851.26,1,656240.98,5083756.32,1,0,0,4,1,0,0,0,0,0,0,0
A22,656240.98,5083756.32,1,656210.12,5083661.2,1,0,0,4,1,0,0,0,0,0,0,0
A22,656210.12,5083661.2,1,656179.27,5083566.08,1,0,0,4,1,0,0,0,0,0,0,0
A22,656179.27,5083566.08,1,656148.42,5083470.96,1,0,0,4,1,0,0,0,0,0,0,0
A22,656148.42,5083470.96,1,656117.56,5083375.83,1,0,0,4,1,0,0,0,0,0,0,0
A22,656117.56,5083375.83,1,656086.71,5083280.71,1,0,0,4,1,0,0,0,0,0,0,0
A22,656086.71,5083280.71,1,656055.86,5083185.59,1,0,0,4,1,0,0,0,0,0,0,0
A22,656055.86,5083185.59,1,656025.0,5083090.47,1,0,0,4,1,0,0,0,0,0,0,0
A22,656025.0,5083090.47,1,655993.98,5082995.41,1,0,0,4,1,0,0,0,0,0,0,0
A22,655993.98,5082995.41,1,655964.29,5082899.92,1,0,0,4,1,0,0,0,0,0,0,0
A22,655964.29,5082899.92,1,655938.55,5082803.3,1,0,0,4,1,0,0,0,0,0,0,0
A22,655938.55,5082803.3,1,655917.71,5082705.5,1,0,0,4,1,0,0,0,0,0,0,0
A22,655917.71,5082705.5,1,655901.81,5082606.79,1,0,0,4,1,0,0,0,0,0,0,0
A22,655901.81,5082606.79,1,655889.2,5082507.59,1,0,0,4,1,0,0,0,0,0,0,0
A22,655889.2,5082507.59,1,655877.15,5082408.32,1,0,0,4,1,0,0,0,0,0,0,0
A22,655877.15,5082408.32,1,655865.1,5082309.05,1,0,0,4,1,0,0,0,0,0,0,0
A22,655865.1,5082309.05,1,655853.04,5082209.78,1,0,0,4,1,0,0,0,0,0,0,0
A22,655853.04,5082209.78,1,655840.99,5082110.5,1,0,0,4,1,0,0,0,0,0,0,0
A22,655840.99,5082110.5,1,655828.94,5082011.23,1,0,0,4,1,0,0,0,0,0,0,0
A22,655828.94,5082011.23,1,655816.89,5081911.96,1,0,0,4,1,0,0,0,0,0,0,0
A22,655816.89,5081911.96,1,655804.77,5081812.7,1,0,0,4,1,0,0,0,0,0,0,0
A22,655804.77,5081812.7,1,655790.22,5081713.77,1,0,0,4,1,0,0,0,0,0,0,0
A22,655790.22,5081713.77,1,655768.02,5081616.4,1,0,0,4,1,0,0,0,0,0,0,0
A22,655768.02,5081616.4,1,655734.44,5081522.26,1,0,0,4,1,0,0,0,0,0,0,0
A22,655734.44,5081522.26,1,655695.6,5081430.11,1,0,0,4,1,0,0,0,0,0,0,0
A22,655695.6,5081430.11,1,655654.66,5081338.88,1,0,0,4,1,0,0,0,0,0,0,0
A22,655654.66,5081338.88,1,655612.58,5081248.17,1,0,0,4,1,0,0,0,0,0,0,0
A22,655612.58,5081248.17,1,655570.5,5081157.45,1,0,0,4,1,0,0,0,0,0,0,0
A22,655570.5,5081157.45,1,655528.42,5081066.74,1,0,0,4,1,0,0,0,0,0,0,0
A22,655528.42,5081066.74,1,655486.34,5080976.02,1,0,0,4,1,0,0,0,0,0,0,0
A22,655486.34,5080976.02,1,655444.25,5080885.31,1,0,0,4,1,0,0,0,0,0,0,0
A22,655444.25,5080885.31,1,655402.17,5080794.59,1,0,0,4,1,0,0,0,0,0,0,0
A22,655402.17,5080794.59,1,655360.82,5080703.55,1,0,0,4,1,0,0,0,0,0,0,0
A22,655360.82,5080703.55,1,655324.95,5080610.23,1,0,0,4,1,0,0,0,0,0,0,0
A22,655324.95,5080610.23,1,655298.81,5080513.77,1,0,0,4,1,0,0,0,0,0,0,0
A22,655298.81,5080513.77,1,655283.67,5080414.99,1,0,0,4,1,0,0,0,0,0,0,0
A22,655283.67,5080414.99,1,655279.9,5080315.11,1,0,0,4,1,0,0,0,0,0,0,0
A22,655279.9,5080315.11,1,655287.55,5080215.46,1,0,0,4,1,0,0,0,0,0,0,0
A22,655287.55,5080215.46,1,655307.51,5080117.54,1,0,0,4,1,0,0,0,0,0,0,0
A22,655307.51,5080117.54,1,655328.98,5080019.87,1,0,0,4,1,0,0,0,0,0,0,0
A22,655328.98,5080019.87,1,655351.11,5079922.36,1,0,0,4,1,0,0,0,0,0,0,0
A22,655351.11,5079922.36,1,655367.65,5079823.77,1,0,0,4,1,0,0,0,0,0,0,0
A22,655367.65,5079823.77,1,655372.74,5079723.97,1,0,0,4,1,0,0,0,0,0,0,0
A22,655372.74,5079723.97,1,655365.83,5079624.26,1,0,0,4,1,0,0,0,0,0,0,0
