This file contains receptor locations
X_coordinate  Y_Coordinate  Z_Coordinate
----------------------------------------------
674975.000 5133855.000 1.500
675000.000 5133855.000 1.500
675025.000 5133855.000 1.500
674950.000 5133830.000 1.500
674975.000 5133830.000 1.500
675000.000 5133830.000 1.500
675025.000 5133830.000 1.500
675050.000 5133830.000 1.500
675075.000 5133830.000 1.500
675100.000 5133830.000 1.500
675125.000 5133830.000 1.500
675150.000 5133830.000 1.500
674950.000 5133805.000 1.500
674975.000 5133805.000 1.500
675000.000 5133805.000 1.500
675025.000 5133805.000 1.500
675050.000 5133805.000 1.500
675075.000 5133805.000 1.500
675100.000 5133805.000 1.500
675125.000 5133805.000 1.500
675150.000 5133805.000 1.500
675175.000 5133805.000 1.500
675200.000 5133805.000 1.500
675225.000 5133805.000 1.500
675250.000 5133805.000 1.500
675275.000 5133805.000 1.500
674925.000 5133780.000 1.500
674950.000 5133780.000 1.500
674975.000 5133780.000 1.500
675000.000 5133780.000 1.500
675025.000 5133780.000 1.500
675050.000 5133780.000 1.500
675075.000 5133780.000 1.500
675100.000 5133780.000 1.500
675125.000 5133780.000 1.500
675150.000 5133780.000 1.500
675175.000 5133780.000 1.500
675200.000 5133780.000 1.500
675225.000 5133780.000 1.500
675250.000 5133780.000 1.500
675275.000 5133780.000 1.500
675300.000 5133780.000 1.500
675325.000 5133780.000 1.500
675350.000 5133780.000 1.500
675375.000 5133780.000 1.500
674925.000 5133755.000 1.500
674950.000 5133755.000 1.500
674975.000 5133755.000 1.500
675000.000 5133755.000 1.500
675025.000 5133755.000 1.500
675050.000 5133755.000 1.500
675075.000 5133755.000 1.500
675100.000 5133755.000 1.500
675125.000 5133755.000 1.500
675150.000 5133755.000 1.500
675175.000 5133755.000 1.500
675200.000 5133755.000 1.500
675225.000 5133755.000 1.500
675250.000 5133755.000 1.500
675275.000 5133755.000 1.500
675300.000 5133755.000 1.500
675325.000 5133755.000 1.500
675350.000 5133755.000 1.500
675375.000 5133755.000 1.500
675400.000 5133755.000 1.500
675425.000 5133755.000 1.500
675450.000 5133755.000 1.500
675475.000 5133755.000 1.500
675500.000 5133755.000 1.500
674925.000 5133730.000 1.500
