This file contains receptor locations
X_coordinate  Y_Coordinate  Z_Coordinate
----------------------------------------------
700500.000 5173530.000 1.500
700525.000 5173530.000 1.500
700475.000 5173505.000 1.500
700500.000 5173505.000 1.500
700525.000 5173505.000 1.500
700550.000 5173505.000 1.500
700450.000 5173480.000 1.500
700475.000 5173480.000 1.500
700500.000 5173480.000 1.500
700525.000 5173480.000 1.500
700550.000 5173480.000 1.500
700575.000 5173480.000 1.500
700450.000 5173455.000 1.500
700475.000 5173455.000 1.500
700500.000 5173455.000 1.500
700525.000 5173455.000 1.500
700550.000 5173455.000 1.500
700575.000 5173455.000 1.500
700600.000 5173455.000 1.500
700625.000 5173455.000 1.500
700425.000 5173430.000 1.500
700450.000 5173430.000 1.500
700475.000 5173430.000 1.500
700500.000 5173430.000 1.500
700525.000 5173430.000 1.500
700550.000 5173430.000 1.500
700575.000 5173430.000 1.500
700600.000 5173430.000 1.500
700625.000 5173430.000 1.500
700650.000 5173430.000 1.500
700400.000 5173405.000 1.500
700425.000 5173405.000 1.500
700450.000 5173405.000 1.500
700475.000 5173405.000 1.500
700500.000 5173405.000 1.500
700525.000 5173405.000 1.500
700550.000 5173405.000 1.500
700575.000 5173405.000 1.500
700600.000 5173405.000 1.500
700625.000 5173405.000 1.500
700650.000 5173405.000 1.500
700675.000 5173405.000 1.500
700400.000 5173380.000 1.500
700425.000 5173380.000 1.500
700450.000 5173380.000 1.500
700475.000 5173380.000 1.500
700500.000 5173380.000 1.500
700525.000 5173380.000 1.500
700550.000 5173380.000 1.500
700575.000 5173380.000 1.500
700600.000 5173380.000 1.500
700625.000 5173380.000 1.500
700650.000 5173380.000 1.500
700675.000 5173380.000 1.500
700700.000 5173380.000 1.500
700375.000 5173355.000 1.500
700400.000 5173355.000 1.500
700425.000 5173355.000 1.500
700450.000 5173355.000 1.500
700475.000 5173355.000 1.500
700500.000 5173355.000 1.500
700525.000 5173355.000 1.500
700550.000 5173355.000 1.500
700575.000 5173355.000 1.500
700600.000 5173355.000 1.500
700625.000 5173355.000 1.500
700650.000 5173355.000 1.500
700675.000 5173355.000 1.500
700700.000 5173355.000 1.500
700725.000 5173355.000 1.500
700375.000 5173330.000 1.500
700400.000 5173330.000 1.500
700425.000 5173330.000 1.500
700450.000 5173330.000 1.500
700475.000 5173330.000 1.500
700500.000 5173330.000 1.500
700525.000 5173330.000 1.500
700550.000 5173330.000 1.500
700575.000 5173330.000 1.500
700600.000 5173330.000 1.500
700625.000 5173330.000 1.500
700650.000 5173330.000 1.500
700675.000 5173330.000 1.500
700700.000 5173330.000 1.500
700725.000 5173330.000 1.500
700750.000 5173330.000 1.500
700350.000 5173305.000 1.500
700375.000 5173305.000 1.500
700400.000 5173305.000 1.500
700425.000 5173305.000 1.500
700450.000 5173305.000 1.500
700475.000 5173305.000 1.500
700500.000 5173305.000 1.500
700525.000 5173305.000 1.500
700550.000 5173305.000 1.500
700575.000 5173305.000 1.500
700600.000 5173305.000 1.500
700625.000 5173305.000 1.500
700650.000 5173305.000 1.500
700675.000 5173305.000 1.500
700700.000 5173305.000 1.500
700725.000 5173305.000 1.500
700750.000 5173305.000 1.500
700775.000 5173305.000 1.500
700350.000 5173280.000 1.500
700375.000 5173280.000 1.500
700400.000 5173280.000 1.500
700425.000 5173280.000 1.500
700450.000 5173280.000 1.500
700475.000 5173280.000 1.500
700500.000 5173280.000 1.500
700525.000 5173280.000 1.500
700550.000 5173280.000 1.500
700575.000 5173280.000 1.500
700600.000 5173280.000 1.500
