This file contains receptor locations
X_coordinate  Y_Coordinate  Z_Coordinate
----------------------------------------------
662950.000 5105330.000 1.500
662975.000 5105330.000 1.500
663000.000 5105330.000 1.500
663025.000 5105330.000 1.500
663050.000 5105330.000 1.500
662650.000 5105305.000 1.500
662675.000 5105305.000 1.500
662700.000 5105305.000 1.500
662725.000 5105305.000 1.500
662750.000 5105305.000 1.500
662775.000 5105305.000 1.500
662800.000 5105305.000 1.500
662825.000 5105305.000 1.500
662850.000 5105305.000 1.500
662875.000 5105305.000 1.500
662900.000 5105305.000 1.500
662925.000 5105305.000 1.500
662950.000 5105305.000 1.500
662975.000 5105305.000 1.500
663000.000 5105305.000 1.500
663025.000 5105305.000 1.500
663050.000 5105305.000 1.500
662475.000 5105280.000 1.500
662500.000 5105280.000 1.500
662525.000 5105280.000 1.500
662550.000 5105280.000 1.500
662575.000 5105280.000 1.500
662600.000 5105280.000 1.500
662625.000 5105280.000 1.500
662650.000 5105280.000 1.500
662675.000 5105280.000 1.500
662700.000 5105280.000 1.500
662725.000 5105280.000 1.500
662750.000 5105280.000 1.500
662775.000 5105280.000 1.500
662800.000 5105280.000 1.500
662825.000 5105280.000 1.500
662850.000 5105280.000 1.500
662875.000 5105280.000 1.500
662900.000 5105280.000 1.500
662925.000 5105280.000 1.500
662950.000 5105280.000 1.500
662975.000 5105280.000 1.500
663000.000 5105280.000 1.500
663025.000 5105280.000 1.500
663050.000 5105280.000 1.500
662475.000 5105255.000 1.500
662500.000 5105255.000 1.500
662525.000 5105255.000 1.500
662550.000 5105255.000 1.500
662575.000 5105255.000 1.500
662600.000 5105255.000 1.500
662625.000 5105255.000 1.500
662650.000 5105255.000 1.500
662675.000 5105255.000 1.500
662700.000 5105255.000 1.500
662725.000 5105255.000 1.500
662750.000 5105255.000 1.500
662775.000 5105255.000 1.500
662800.000 5105255.000 1.500
662825.000 5105255.000 1.500
662850.000 5105255.000 1.500
662875.000 5105255.000 1.500
662900.000 5105255.000 1.500
662925.000 5105255.000 1.500
662950.000 5105255.000 1.500
662975.000 5105255.000 1.500
663000.000 5105255.000 1.500
663025.000 5105255.000 1.500
663050.000 5105255.000 1.500
662475.000 5105230.000 1.500
662500.000 5105230.000 1.500
662525.000 5105230.000 1.500
662550.000 5105230.000 1.500
662575.000 5105230.000 1.500
662600.000 5105230.000 1.500
662625.000 5105230.000 1.500
662650.000 5105230.000 1.500
662675.000 5105230.000 1.500
662700.000 5105230.000 1.500
662725.000 5105230.000 1.500
662750.000 5105230.000 1.500
662775.000 5105230.000 1.500
662800.000 5105230.000 1.500
662825.000 5105230.000 1.500
662850.000 5105230.000 1.500
662875.000 5105230.000 1.500
662900.000 5105230.000 1.500
662925.000 5105230.000 1.500
662950.000 5105230.000 1.500
662975.000 5105230.000 1.500
663000.000 5105230.000 1.500
663025.000 5105230.000 1.500
663050.000 5105230.000 1.500
663075.000 5105230.000 1.500
662475.000 5105205.000 1.500
662500.000 5105205.000 1.500
662525.000 5105205.000 1.500
662550.000 5105205.000 1.500
662575.000 5105205.000 1.500
662600.000 5105205.000 1.500
662625.000 5105205.000 1.500
662650.000 5105205.000 1.500
662675.000 5105205.000 1.500
662700.000 5105205.000 1.500
662725.000 5105205.000 1.500
662750.000 5105205.000 1.500
662775.000 5105205.000 1.500
662800.000 5105205.000 1.500
662825.000 5105205.000 1.500
662850.000 5105205.000 1.500
662875.000 5105205.000 1.500
662900.000 5105205.000 1.500
662925.000 5105205.000 1.500
662950.000 5105205.000 1.500
662975.000 5105205.000 1.500
663000.000 5105205.000 1.500
663025.000 5105205.000 1.500
663050.000 5105205.000 1.500
663075.000 5105205.000 1.500
662500.000 5105180.000 1.500
662525.000 5105180.000 1.500
662550.000 5105180.000 1.500
662575.000 5105180.000 1.500
662600.000 5105180.000 1.500
662625.000 5105180.000 1.500
662650.000 5105180.000 1.500
662675.000 5105180.000 1.500
662700.000 5105180.000 1.500
662725.000 5105180.000 1.500
662750.000 5105180.000 1.500
662775.000 5105180.000 1.500
662800.000 5105180.000 1.500
662825.000 5105180.000 1.500
662850.000 5105180.000 1.500
662875.000 5105180.000 1.500
662900.000 5105180.000 1.500
662925.000 5105180.000 1.500
662950.000 5105180.000 1.500
662975.000 5105180.000 1.500
663000.000 5105180.000 1.500
663025.000 5105180.000 1.500
663050.000 5105180.000 1.500
663075.000 5105180.000 1.500
662500.000 5105155.000 1.500
662525.000 5105155.000 1.500
662550.000 5105155.000 1.500
662575.000 5105155.000 1.500
662600.000 5105155.000 1.500
662625.000 5105155.000 1.500
662650.000 5105155.000 1.500
662675.000 5105155.000 1.500
662700.000 5105155.000 1.500
662725.000 5105155.000 1.500
662750.000 5105155.000 1.500
662775.000 5105155.000 1.500
662800.000 5105155.000 1.500
662825.000 5105155.000 1.500
662850.000 5105155.000 1.500
662875.000 5105155.000 1.500
662900.000 5105155.000 1.500
662925.000 5105155.000 1.500
662950.000 5105155.000 1.500
662975.000 5105155.000 1.500
663000.000 5105155.000 1.500
663025.000 5105155.000 1.500
663050.000 5105155.000 1.500
663075.000 5105155.000 1.500
662500.000 5105130.000 1.500
662525.000 5105130.000 1.500
662550.000 5105130.000 1.500
662575.000 5105130.000 1.500
662600.000 5105130.000 1.500
662625.000 5105130.000 1.500
662650.000 5105130.000 1.500
662675.000 5105130.000 1.500
662700.000 5105130.000 1.500
662725.000 5105130.000 1.500
662750.000 5105130.000 1.500
662775.000 5105130.000 1.500
662800.000 5105130.000 1.500
662825.000 5105130.000 1.500
662850.000 5105130.000 1.500
662875.000 5105130.000 1.500
662900.000 5105130.000 1.500
662925.000 5105130.000 1.500
662950.000 5105130.000 1.500
662975.000 5105130.000 1.500
663000.000 5105130.000 1.500
663025.000 5105130.000 1.500
663050.000 5105130.000 1.500
663075.000 5105130.000 1.500
662500.000 5105105.000 1.500
662525.000 5105105.000 1.500
662550.000 5105105.000 1.500
662575.000 5105105.000 1.500
662600.000 5105105.000 1.500
662625.000 5105105.000 1.500
662650.000 5105105.000 1.500
662675.000 5105105.000 1.500
662700.000 5105105.000 1.500
662725.000 5105105.000 1.500
662750.000 5105105.000 1.500
662775.000 5105105.000 1.500
662800.000 5105105.000 1.500
662825.000 5105105.000 1.500
662850.000 5105105.000 1.500
662875.000 5105105.000 1.500
662900.000 5105105.000 1.500
662925.000 5105105.000 1.500
662950.000 5105105.000 1.500
662975.000 5105105.000 1.500
663000.000 5105105.000 1.500
663025.000 5105105.000 1.500
663050.000 5105105.000 1.500
663075.000 5105105.000 1.500
662500.000 5105080.000 1.500
662525.000 5105080.000 1.500
662550.000 5105080.000 1.500
662575.000 5105080.000 1.500
662600.000 5105080.000 1.500
662625.000 5105080.000 1.500
662650.000 5105080.000 1.500
662675.000 5105080.000 1.500
662700.000 5105080.000 1.500
662725.000 5105080.000 1.500
662750.000 5105080.000 1.500
662775.000 5105080.000 1.500
662800.000 5105080.000 1.500
