This file contains receptor locations
X_coordinate  Y_Coordinate  Z_Coordinate
----------------------------------------------
685600.000 5195455.000 1.500
685625.000 5195455.000 1.500
685650.000 5195455.000 1.500
685675.000 5195455.000 1.500
685700.000 5195455.000 1.500
685725.000 5195455.000 1.500
685750.000 5195455.000 1.500
685775.000 5195455.000 1.500
685800.000 5195455.000 1.500
685575.000 5195430.000 1.500
685600.000 5195430.000 1.500
685625.000 5195430.000 1.500
685650.000 5195430.000 1.500
685675.000 5195430.000 1.500
685700.000 5195430.000 1.500
685725.000 5195430.000 1.500
685750.000 5195430.000 1.500
685775.000 5195430.000 1.500
685800.000 5195430.000 1.500
685825.000 5195430.000 1.500
685850.000 5195430.000 1.500
685875.000 5195430.000 1.500
685575.000 5195405.000 1.500
685600.000 5195405.000 1.500
685625.000 5195405.000 1.500
685650.000 5195405.000 1.500
685675.000 5195405.000 1.500
685700.000 5195405.000 1.500
685725.000 5195405.000 1.500
685750.000 5195405.000 1.500
685775.000 5195405.000 1.500
685800.000 5195405.000 1.500
685825.000 5195405.000 1.500
685850.000 5195405.000 1.500
685875.000 5195405.000 1.500
685900.000 5195405.000 1.500
685925.000 5195405.000 1.500
685950.000 5195405.000 1.500
685575.000 5195380.000 1.500
685600.000 5195380.000 1.500
685625.000 5195380.000 1.500
685650.000 5195380.000 1.500
685675.000 5195380.000 1.500
685700.000 5195380.000 1.500
685725.000 5195380.000 1.500
685750.000 5195380.000 1.500
685775.000 5195380.000 1.500
685800.000 5195380.000 1.500
685825.000 5195380.000 1.500
685850.000 5195380.000 1.500
685875.000 5195380.000 1.500
685900.000 5195380.000 1.500
685925.000 5195380.000 1.500
685950.000 5195380.000 1.500
685975.000 5195380.000 1.500
686000.000 5195380.000 1.500
685550.000 5195355.000 1.500
685575.000 5195355.000 1.500
685600.000 5195355.000 1.500
685625.000 5195355.000 1.500
685650.000 5195355.000 1.500
685675.000 5195355.000 1.500
685700.000 5195355.000 1.500
685725.000 5195355.000 1.500
685750.000 5195355.000 1.500
685775.000 5195355.000 1.500
685800.000 5195355.000 1.500
685825.000 5195355.000 1.500
685850.000 5195355.000 1.500
685875.000 5195355.000 1.500
685900.000 5195355.000 1.500
685925.000 5195355.000 1.500
685950.000 5195355.000 1.500
685975.000 5195355.000 1.500
686000.000 5195355.000 1.500
686025.000 5195355.000 1.500
686050.000 5195355.000 1.500
685550.000 5195330.000 1.500
685575.000 5195330.000 1.500
685600.000 5195330.000 1.500
685625.000 5195330.000 1.500
685650.000 5195330.000 1.500
685675.000 5195330.000 1.500
685700.000 5195330.000 1.500
685725.000 5195330.000 1.500
685750.000 5195330.000 1.500
685775.000 5195330.000 1.500
685800.000 5195330.000 1.500
685825.000 5195330.000 1.500
685850.000 5195330.000 1.500
685875.000 5195330.000 1.500
685900.000 5195330.000 1.500
685925.000 5195330.000 1.500
685950.000 5195330.000 1.500
685975.000 5195330.000 1.500
686000.000 5195330.000 1.500
686025.000 5195330.000 1.500
686050.000 5195330.000 1.500
686075.000 5195330.000 1.500
685550.000 5195305.000 1.500
