This file contains receptor locations
X_coordinate  Y_Coordinate  Z_Coordinate
----------------------------------------------
661400.000 5109655.000 1.500
661425.000 5109655.000 1.500
661450.000 5109655.000 1.500
661300.000 5109630.000 1.500
661325.000 5109630.000 1.500
661350.000 5109630.000 1.500
661375.000 5109630.000 1.500
661400.000 5109630.000 1.500
661425.000 5109630.000 1.500
661450.000 5109630.000 1.500
661250.000 5109605.000 1.500
661275.000 5109605.000 1.500
661300.000 5109605.000 1.500
661325.000 5109605.000 1.500
661350.000 5109605.000 1.500
661375.000 5109605.000 1.500
661400.000 5109605.000 1.500
661425.000 5109605.000 1.500
661450.000 5109605.000 1.500
661175.000 5109580.000 1.500
661200.000 5109580.000 1.500
661225.000 5109580.000 1.500
661250.000 5109580.000 1.500
661275.000 5109580.000 1.500
661300.000 5109580.000 1.500
661325.000 5109580.000 1.500
661350.000 5109580.000 1.500
661375.000 5109580.000 1.500
661400.000 5109580.000 1.500
661425.000 5109580.000 1.500
661450.000 5109580.000 1.500
661475.000 5109580.000 1.500
661100.000 5109555.000 1.500
661125.000 5109555.000 1.500
661150.000 5109555.000 1.500
661175.000 5109555.000 1.500
661200.000 5109555.000 1.500
661225.000 5109555.000 1.500
661250.000 5109555.000 1.500
661275.000 5109555.000 1.500
661300.000 5109555.000 1.500
661325.000 5109555.000 1.500
661350.000 5109555.000 1.500
661375.000 5109555.000 1.500
661400.000 5109555.000 1.500
661425.000 5109555.000 1.500
661450.000 5109555.000 1.500
661475.000 5109555.000 1.500
661025.000 5109530.000 1.500
661050.000 5109530.000 1.500
661075.000 5109530.000 1.500
661100.000 5109530.000 1.500
661125.000 5109530.000 1.500
661150.000 5109530.000 1.500
661175.000 5109530.000 1.500
661200.000 5109530.000 1.500
661225.000 5109530.000 1.500
661250.000 5109530.000 1.500
661275.000 5109530.000 1.500
661300.000 5109530.000 1.500
661325.000 5109530.000 1.500
661350.000 5109530.000 1.500
661375.000 5109530.000 1.500
661400.000 5109530.000 1.500
661425.000 5109530.000 1.500
661450.000 5109530.000 1.500
661475.000 5109530.000 1.500
660975.000 5109505.000 1.500
661000.000 5109505.000 1.500
661025.000 5109505.000 1.500
661050.000 5109505.000 1.500
661075.000 5109505.000 1.500
661100.000 5109505.000 1.500
661125.000 5109505.000 1.500
661150.000 5109505.000 1.500
661175.000 5109505.000 1.500
661200.000 5109505.000 1.500
661225.000 5109505.000 1.500
661250.000 5109505.000 1.500
661275.000 5109505.000 1.500
661300.000 5109505.000 1.500
661325.000 5109505.000 1.500
661350.000 5109505.000 1.500
661375.000 5109505.000 1.500
661400.000 5109505.000 1.500
661425.000 5109505.000 1.500
661450.000 5109505.000 1.500
661475.000 5109505.000 1.500
660900.000 5109480.000 1.500
660925.000 5109480.000 1.500
660950.000 5109480.000 1.500
660975.000 5109480.000 1.500
661000.000 5109480.000 1.500
661025.000 5109480.000 1.500
661050.000 5109480.000 1.500
661075.000 5109480.000 1.500
661100.000 5109480.000 1.500
661125.000 5109480.000 1.500
661150.000 5109480.000 1.500
661175.000 5109480.000 1.500
661200.000 5109480.000 1.500
661225.000 5109480.000 1.500
661250.000 5109480.000 1.500
661275.000 5109480.000 1.500
661300.000 5109480.000 1.500
661325.000 5109480.000 1.500
661350.000 5109480.000 1.500
661375.000 5109480.000 1.500
661400.000 5109480.000 1.500
661425.000 5109480.000 1.500
661450.000 5109480.000 1.500
661475.000 5109480.000 1.500
661500.000 5109480.000 1.500
660900.000 5109455.000 1.500
660925.000 5109455.000 1.500
660950.000 5109455.000 1.500
660975.000 5109455.000 1.500
661000.000 5109455.000 1.500
661025.000 5109455.000 1.500
661050.000 5109455.000 1.500
661075.000 5109455.000 1.500
661100.000 5109455.000 1.500
661125.000 5109455.000 1.500
661150.000 5109455.000 1.500
661175.000 5109455.000 1.500
661200.000 5109455.000 1.500
661225.000 5109455.000 1.500
661250.000 5109455.000 1.500
661275.000 5109455.000 1.500
661300.000 5109455.000 1.500
661325.000 5109455.000 1.500
661350.000 5109455.000 1.500
661375.000 5109455.000 1.500
661400.000 5109455.000 1.500
661425.000 5109455.000 1.500
661450.000 5109455.000 1.500
661475.000 5109455.000 1.500
661500.000 5109455.000 1.500
660900.000 5109430.000 1.500
660925.000 5109430.000 1.500
660950.000 5109430.000 1.500
660975.000 5109430.000 1.500
661000.000 5109430.000 1.500
661025.000 5109430.000 1.500
661050.000 5109430.000 1.500
661075.000 5109430.000 1.500
661100.000 5109430.000 1.500
661125.000 5109430.000 1.500
661150.000 5109430.000 1.500
661175.000 5109430.000 1.500
661200.000 5109430.000 1.500
661225.000 5109430.000 1.500
661250.000 5109430.000 1.500
661275.000 5109430.000 1.500
661300.000 5109430.000 1.500
661325.000 5109430.000 1.500
661350.000 5109430.000 1.500
661375.000 5109430.000 1.500
661400.000 5109430.000 1.500
661425.000 5109430.000 1.500
661450.000 5109430.000 1.500
661475.000 5109430.000 1.500
661500.000 5109430.000 1.500
660925.000 5109405.000 1.500
660950.000 5109405.000 1.500
660975.000 5109405.000 1.500
661000.000 5109405.000 1.500
661025.000 5109405.000 1.500
661050.000 5109405.000 1.500
661075.000 5109405.000 1.500
661100.000 5109405.000 1.500
661125.000 5109405.000 1.500
661150.000 5109405.000 1.500
661175.000 5109405.000 1.500
661200.000 5109405.000 1.500
661225.000 5109405.000 1.500
661250.000 5109405.000 1.500
661275.000 5109405.000 1.500
661300.000 5109405.000 1.500
661325.000 5109405.000 1.500
661350.000 5109405.000 1.500
661375.000 5109405.000 1.500
661400.000 5109405.000 1.500
661425.000 5109405.000 1.500
661450.000 5109405.000 1.500
661475.000 5109405.000 1.500
661500.000 5109405.000 1.500
660925.000 5109380.000 1.500
660950.000 5109380.000 1.500
660975.000 5109380.000 1.500
661000.000 5109380.000 1.500
661025.000 5109380.000 1.500
661050.000 5109380.000 1.500
661075.000 5109380.000 1.500
661100.000 5109380.000 1.500
661125.000 5109380.000 1.500
661150.000 5109380.000 1.500
661175.000 5109380.000 1.500
661200.000 5109380.000 1.500
661225.000 5109380.000 1.500
661250.000 5109380.000 1.500
661275.000 5109380.000 1.500
661300.000 5109380.000 1.500
661325.000 5109380.000 1.500
661350.000 5109380.000 1.500
661375.000 5109380.000 1.500
661400.000 5109380.000 1.500
661425.000 5109380.000 1.500
661450.000 5109380.000 1.500
661475.000 5109380.000 1.500
661500.000 5109380.000 1.500
660925.000 5109355.000 1.500
660950.000 5109355.000 1.500
660975.000 5109355.000 1.500
661000.000 5109355.000 1.500
661025.000 5109355.000 1.500
661050.000 5109355.000 1.500
661075.000 5109355.000 1.500
661100.000 5109355.000 1.500
661125.000 5109355.000 1.500
661150.000 5109355.000 1.500
661175.000 5109355.000 1.500
661200.000 5109355.000 1.500
661225.000 5109355.000 1.500
661250.000 5109355.000 1.500
661275.000 5109355.000 1.500
661300.000 5109355.000 1.500
661325.000 5109355.000 1.500
661350.000 5109355.000 1.500
661375.000 5109355.000 1.500
661400.000 5109355.000 1.500
661425.000 5109355.000 1.500
661450.000 5109355.000 1.500
661475.000 5109355.000 1.500
661500.000 5109355.000 1.500
660925.000 5109330.000 1.500
660950.000 5109330.000 1.500
660975.000 5109330.000 1.500
661000.000 5109330.000 1.500
661025.000 5109330.000 1.500
661050.000 5109330.000 1.500
661075.000 5109330.000 1.500
661100.000 5109330.000 1.500
661125.000 5109330.000 1.500
661150.000 5109330.000 1.500
661175.000 5109330.000 1.500
661200.000 5109330.000 1.500
661225.000 5109330.000 1.500
661250.000 5109330.000 1.500
661275.000 5109330.000 1.500
661300.000 5109330.000 1.500
661325.000 5109330.000 1.500
661350.000 5109330.000 1.500
661375.000 5109330.000 1.500
661400.000 5109330.000 1.500
661425.000 5109330.000 1.500
661450.000 5109330.000 1.500
661475.000 5109330.000 1.500
661500.000 5109330.000 1.500
661525.000 5109330.000 1.500
660925.000 5109305.000 1.500
660950.000 5109305.000 1.500
660975.000 5109305.000 1.500
661000.000 5109305.000 1.500
661025.000 5109305.000 1.500
661050.000 5109305.000 1.500
661075.000 5109305.000 1.500
661100.000 5109305.000 1.500
661125.000 5109305.000 1.500
