This file contains receptor locations
X_coordinate  Y_Coordinate  Z_Coordinate
----------------------------------------------
646150.000 4948700.000 1.500
646125.000 4948675.000 1.500
646150.000 4948675.000 1.500
646175.000 4948675.000 1.500
646200.000 4948675.000 1.500
646225.000 4948675.000 1.500
646125.000 4948650.000 1.500
646150.000 4948650.000 1.500
646175.000 4948650.000 1.500
646200.000 4948650.000 1.500
646225.000 4948650.000 1.500
646250.000 4948650.000 1.500
646275.000 4948650.000 1.500
646300.000 4948650.000 1.500
646100.000 4948625.000 1.500
646125.000 4948625.000 1.500
646150.000 4948625.000 1.500
646175.000 4948625.000 1.500
646200.000 4948625.000 1.500
646225.000 4948625.000 1.500
646250.000 4948625.000 1.500
646275.000 4948625.000 1.500
646300.000 4948625.000 1.500
646325.000 4948625.000 1.500
646350.000 4948625.000 1.500
646375.000 4948625.000 1.500
646100.000 4948600.000 1.500
646125.000 4948600.000 1.500
646150.000 4948600.000 1.500
646175.000 4948600.000 1.500
646200.000 4948600.000 1.500
646225.000 4948600.000 1.500
646250.000 4948600.000 1.500
646275.000 4948600.000 1.500
646300.000 4948600.000 1.500
646325.000 4948600.000 1.500
646350.000 4948600.000 1.500
646375.000 4948600.000 1.500
646400.000 4948600.000 1.500
646425.000 4948600.000 1.500
646450.000 4948600.000 1.500
646100.000 4948575.000 1.500
646125.000 4948575.000 1.500
646150.000 4948575.000 1.500
646175.000 4948575.000 1.500
646200.000 4948575.000 1.500
646225.000 4948575.000 1.500
646250.000 4948575.000 1.500
646275.000 4948575.000 1.500
646300.000 4948575.000 1.500
646325.000 4948575.000 1.500
646350.000 4948575.000 1.500
646375.000 4948575.000 1.500
646400.000 4948575.000 1.500
646425.000 4948575.000 1.500
646450.000 4948575.000 1.500
646475.000 4948575.000 1.500
646500.000 4948575.000 1.500
646075.000 4948550.000 1.500
646100.000 4948550.000 1.500
646125.000 4948550.000 1.500
646150.000 4948550.000 1.500
646175.000 4948550.000 1.500
646200.000 4948550.000 1.500
646225.000 4948550.000 1.500
646250.000 4948550.000 1.500
646275.000 4948550.000 1.500
646300.000 4948550.000 1.500
646325.000 4948550.000 1.500
646350.000 4948550.000 1.500
646375.000 4948550.000 1.500
646400.000 4948550.000 1.500
646425.000 4948550.000 1.500
646450.000 4948550.000 1.500
646475.000 4948550.000 1.500
646500.000 4948550.000 1.500
646525.000 4948550.000 1.500
646550.000 4948550.000 1.500
646575.000 4948550.000 1.500
646075.000 4948525.000 1.500
646100.000 4948525.000 1.500
646125.000 4948525.000 1.500
646150.000 4948525.000 1.500
646175.000 4948525.000 1.500
646200.000 4948525.000 1.500
646225.000 4948525.000 1.500
646250.000 4948525.000 1.500
646275.000 4948525.000 1.500
646300.000 4948525.000 1.500
646325.000 4948525.000 1.500
646350.000 4948525.000 1.500
646375.000 4948525.000 1.500
646400.000 4948525.000 1.500
646425.000 4948525.000 1.500
646450.000 4948525.000 1.500
646475.000 4948525.000 1.500
646500.000 4948525.000 1.500
646525.000 4948525.000 1.500
646550.000 4948525.000 1.500
646575.000 4948525.000 1.500
646600.000 4948525.000 1.500
646625.000 4948525.000 1.500
646650.000 4948525.000 1.500
646075.000 4948500.000 1.500
646100.000 4948500.000 1.500
646125.000 4948500.000 1.500
646150.000 4948500.000 1.500
646175.000 4948500.000 1.500
646200.000 4948500.000 1.500
646225.000 4948500.000 1.500
646250.000 4948500.000 1.500
646275.000 4948500.000 1.500
646300.000 4948500.000 1.500
646325.000 4948500.000 1.500
646350.000 4948500.000 1.500
646375.000 4948500.000 1.500
646400.000 4948500.000 1.500
646425.000 4948500.000 1.500
646450.000 4948500.000 1.500
646475.000 4948500.000 1.500
646500.000 4948500.000 1.500
646525.000 4948500.000 1.500
646550.000 4948500.000 1.500
646575.000 4948500.000 1.500
646600.000 4948500.000 1.500
646625.000 4948500.000 1.500
646650.000 4948500.000 1.500
646675.000 4948500.000 1.500
646050.000 4948475.000 1.500
646075.000 4948475.000 1.500
646100.000 4948475.000 1.500
646125.000 4948475.000 1.500
646150.000 4948475.000 1.500
646175.000 4948475.000 1.500
646200.000 4948475.000 1.500
646225.000 4948475.000 1.500
646250.000 4948475.000 1.500
646275.000 4948475.000 1.500
646300.000 4948475.000 1.500
646325.000 4948475.000 1.500
646350.000 4948475.000 1.500
646375.000 4948475.000 1.500
646400.000 4948475.000 1.500
646425.000 4948475.000 1.500
646450.000 4948475.000 1.500
646475.000 4948475.000 1.500
646500.000 4948475.000 1.500
646525.000 4948475.000 1.500
646550.000 4948475.000 1.500
646575.000 4948475.000 1.500
646600.000 4948475.000 1.500
646625.000 4948475.000 1.500
646650.000 4948475.000 1.500
646675.000 4948475.000 1.500
646050.000 4948450.000 1.500
646075.000 4948450.000 1.500
646100.000 4948450.000 1.500
646125.000 4948450.000 1.500
646150.000 4948450.000 1.500
646175.000 4948450.000 1.500
646200.000 4948450.000 1.500
646225.000 4948450.000 1.500
646250.000 4948450.000 1.500
646275.000 4948450.000 1.500
646300.000 4948450.000 1.500
646325.000 4948450.000 1.500
646350.000 4948450.000 1.500
646375.000 4948450.000 1.500
646400.000 4948450.000 1.500
