This file contains receptor locations
X_coordinate  Y_Coordinate  Z_Coordinate
----------------------------------------------
646200.000 5003300.000 1.500
646225.000 5003300.000 1.500
646250.000 5003300.000 1.500
646275.000 5003300.000 1.500
646150.000 5003275.000 1.500
646175.000 5003275.000 1.500
646200.000 5003275.000 1.500
646225.000 5003275.000 1.500
646250.000 5003275.000 1.500
646275.000 5003275.000 1.500
646300.000 5003275.000 1.500
646075.000 5003250.000 1.500
646100.000 5003250.000 1.500
646125.000 5003250.000 1.500
646150.000 5003250.000 1.500
646175.000 5003250.000 1.500
646200.000 5003250.000 1.500
646225.000 5003250.000 1.500
646250.000 5003250.000 1.500
646275.000 5003250.000 1.500
646300.000 5003250.000 1.500
646000.000 5003225.000 1.500
646025.000 5003225.000 1.500
646050.000 5003225.000 1.500
646075.000 5003225.000 1.500
646100.000 5003225.000 1.500
646125.000 5003225.000 1.500
646150.000 5003225.000 1.500
646175.000 5003225.000 1.500
646200.000 5003225.000 1.500
646225.000 5003225.000 1.500
646250.000 5003225.000 1.500
646275.000 5003225.000 1.500
646300.000 5003225.000 1.500
646325.000 5003225.000 1.500
645950.000 5003200.000 1.500
645975.000 5003200.000 1.500
646000.000 5003200.000 1.500
646025.000 5003200.000 1.500
646050.000 5003200.000 1.500
646075.000 5003200.000 1.500
646100.000 5003200.000 1.500
646125.000 5003200.000 1.500
646150.000 5003200.000 1.500
646175.000 5003200.000 1.500
646200.000 5003200.000 1.500
646225.000 5003200.000 1.500
646250.000 5003200.000 1.500
646275.000 5003200.000 1.500
646300.000 5003200.000 1.500
646325.000 5003200.000 1.500
645875.000 5003175.000 1.500
645900.000 5003175.000 1.500
645925.000 5003175.000 1.500
645950.000 5003175.000 1.500
645975.000 5003175.000 1.500
646000.000 5003175.000 1.500
646025.000 5003175.000 1.500
646050.000 5003175.000 1.500
646075.000 5003175.000 1.500
646100.000 5003175.000 1.500
646125.000 5003175.000 1.500
646150.000 5003175.000 1.500
646175.000 5003175.000 1.500
646200.000 5003175.000 1.500
646225.000 5003175.000 1.500
646250.000 5003175.000 1.500
646275.000 5003175.000 1.500
646300.000 5003175.000 1.500
646325.000 5003175.000 1.500
645825.000 5003150.000 1.500
645850.000 5003150.000 1.500
645875.000 5003150.000 1.500
645900.000 5003150.000 1.500
645925.000 5003150.000 1.500
645950.000 5003150.000 1.500
645975.000 5003150.000 1.500
646000.000 5003150.000 1.500
646025.000 5003150.000 1.500
646050.000 5003150.000 1.500
646075.000 5003150.000 1.500
646100.000 5003150.000 1.500
646125.000 5003150.000 1.500
646150.000 5003150.000 1.500
646175.000 5003150.000 1.500
646200.000 5003150.000 1.500
646225.000 5003150.000 1.500
646250.000 5003150.000 1.500
646275.000 5003150.000 1.500
646300.000 5003150.000 1.500
646325.000 5003150.000 1.500
646350.000 5003150.000 1.500
645750.000 5003125.000 1.500
645775.000 5003125.000 1.500
645800.000 5003125.000 1.500
645825.000 5003125.000 1.500
645850.000 5003125.000 1.500
645875.000 5003125.000 1.500
645900.000 5003125.000 1.500
645925.000 5003125.000 1.500
645950.000 5003125.000 1.500
645975.000 5003125.000 1.500
646000.000 5003125.000 1.500
646025.000 5003125.000 1.500
646050.000 5003125.000 1.500
646075.000 5003125.000 1.500
646100.000 5003125.000 1.500
646125.000 5003125.000 1.500
646150.000 5003125.000 1.500
646175.000 5003125.000 1.500
646200.000 5003125.000 1.500
646225.000 5003125.000 1.500
646250.000 5003125.000 1.500
646275.000 5003125.000 1.500
646300.000 5003125.000 1.500
646325.000 5003125.000 1.500
646350.000 5003125.000 1.500
645750.000 5003100.000 1.500
645775.000 5003100.000 1.500
645800.000 5003100.000 1.500
645825.000 5003100.000 1.500
645850.000 5003100.000 1.500
645875.000 5003100.000 1.500
645900.000 5003100.000 1.500
645925.000 5003100.000 1.500
645950.000 5003100.000 1.500
645975.000 5003100.000 1.500
646000.000 5003100.000 1.500
646025.000 5003100.000 1.500
646050.000 5003100.000 1.500
646075.000 5003100.000 1.500
646100.000 5003100.000 1.500
646125.000 5003100.000 1.500
646150.000 5003100.000 1.500
646175.000 5003100.000 1.500
646200.000 5003100.000 1.500
646225.000 5003100.000 1.500
646250.000 5003100.000 1.500
646275.000 5003100.000 1.500
646300.000 5003100.000 1.500
646325.000 5003100.000 1.500
646350.000 5003100.000 1.500
645750.000 5003075.000 1.500
645775.000 5003075.000 1.500
645800.000 5003075.000 1.500
645825.000 5003075.000 1.500
645850.000 5003075.000 1.500
645875.000 5003075.000 1.500
645900.000 5003075.000 1.500
645925.000 5003075.000 1.500
645950.000 5003075.000 1.500
645975.000 5003075.000 1.500
646000.000 5003075.000 1.500
646025.000 5003075.000 1.500
646050.000 5003075.000 1.500
646075.000 5003075.000 1.500
646100.000 5003075.000 1.500
646125.000 5003075.000 1.500
646150.000 5003075.000 1.500
646175.000 5003075.000 1.500
646200.000 5003075.000 1.500
646225.000 5003075.000 1.500
646250.000 5003075.000 1.500
646275.000 5003075.000 1.500
646300.000 5003075.000 1.500
646325.000 5003075.000 1.500
646350.000 5003075.000 1.500
646375.000 5003075.000 1.500
645750.000 5003050.000 1.500
645775.000 5003050.000 1.500
645800.000 5003050.000 1.500
645825.000 5003050.000 1.500
645850.000 5003050.000 1.500
645875.000 5003050.000 1.500
645900.000 5003050.000 1.500
645925.000 5003050.000 1.500
645950.000 5003050.000 1.500
645975.000 5003050.000 1.500
646000.000 5003050.000 1.500
646025.000 5003050.000 1.500
646050.000 5003050.000 1.500
646075.000 5003050.000 1.500
646100.000 5003050.000 1.500
646125.000 5003050.000 1.500
646150.000 5003050.000 1.500
646175.000 5003050.000 1.500
646200.000 5003050.000 1.500
646225.000 5003050.000 1.500
646250.000 5003050.000 1.500
646275.000 5003050.000 1.500
646300.000 5003050.000 1.500
646325.000 5003050.000 1.500
646350.000 5003050.000 1.500
646375.000 5003050.000 1.500
645775.000 5003025.000 1.500
645800.000 5003025.000 1.500
645825.000 5003025.000 1.500
645850.000 5003025.000 1.500
645875.000 5003025.000 1.500
645900.000 5003025.000 1.500
645925.000 5003025.000 1.500
645950.000 5003025.000 1.500
645975.000 5003025.000 1.500
646000.000 5003025.000 1.500
646025.000 5003025.000 1.500
646050.000 5003025.000 1.500
646075.000 5003025.000 1.500
646100.000 5003025.000 1.500
646125.000 5003025.000 1.500
646150.000 5003025.000 1.500
646175.000 5003025.000 1.500
646200.000 5003025.000 1.500
646225.000 5003025.000 1.500
646250.000 5003025.000 1.500
646275.000 5003025.000 1.500
646300.000 5003025.000 1.500
646325.000 5003025.000 1.500
646350.000 5003025.000 1.500
646375.000 5003025.000 1.500
646400.000 5003025.000 1.500
645775.000 5003000.000 1.500
645800.000 5003000.000 1.500
645825.000 5003000.000 1.500
645850.000 5003000.000 1.500
645875.000 5003000.000 1.500
645900.000 5003000.000 1.500
645925.000 5003000.000 1.500
645950.000 5003000.000 1.500
645975.000 5003000.000 1.500
646000.000 5003000.000 1.500
646025.000 5003000.000 1.500
646050.000 5003000.000 1.500
646075.000 5003000.000 1.500
646100.000 5003000.000 1.500
646125.000 5003000.000 1.500
646150.000 5003000.000 1.500
646175.000 5003000.000 1.500
646200.000 5003000.000 1.500
646225.000 5003000.000 1.500
646250.000 5003000.000 1.500
646275.000 5003000.000 1.500
646300.000 5003000.000 1.500
646325.000 5003000.000 1.500
646350.000 5003000.000 1.500
646375.000 5003000.000 1.500
646400.000 5003000.000 1.500
645800.000 5002975.000 1.500
645825.000 5002975.000 1.500
