This file contains receptor locations
X_coordinate  Y_Coordinate  Z_Coordinate
----------------------------------------------
647000.000 5015375.000 1.500
647025.000 5015375.000 1.500
646975.000 5015350.000 1.500
647000.000 5015350.000 1.500
647025.000 5015350.000 1.500
647050.000 5015350.000 1.500
647075.000 5015350.000 1.500
646950.000 5015325.000 1.500
646975.000 5015325.000 1.500
647000.000 5015325.000 1.500
647025.000 5015325.000 1.500
647050.000 5015325.000 1.500
647075.000 5015325.000 1.500
647100.000 5015325.000 1.500
647125.000 5015325.000 1.500
646950.000 5015300.000 1.500
646975.000 5015300.000 1.500
647000.000 5015300.000 1.500
647025.000 5015300.000 1.500
647050.000 5015300.000 1.500
647075.000 5015300.000 1.500
647100.000 5015300.000 1.500
647125.000 5015300.000 1.500
647150.000 5015300.000 1.500
647175.000 5015300.000 1.500
646925.000 5015275.000 1.500
646950.000 5015275.000 1.500
646975.000 5015275.000 1.500
647000.000 5015275.000 1.500
647025.000 5015275.000 1.500
647050.000 5015275.000 1.500
647075.000 5015275.000 1.500
647100.000 5015275.000 1.500
647125.000 5015275.000 1.500
647150.000 5015275.000 1.500
647175.000 5015275.000 1.500
647200.000 5015275.000 1.500
647225.000 5015275.000 1.500
646925.000 5015250.000 1.500
646950.000 5015250.000 1.500
646975.000 5015250.000 1.500
647000.000 5015250.000 1.500
647025.000 5015250.000 1.500
647050.000 5015250.000 1.500
647075.000 5015250.000 1.500
647100.000 5015250.000 1.500
647125.000 5015250.000 1.500
647150.000 5015250.000 1.500
647175.000 5015250.000 1.500
647200.000 5015250.000 1.500
647225.000 5015250.000 1.500
647250.000 5015250.000 1.500
647275.000 5015250.000 1.500
646900.000 5015225.000 1.500
646925.000 5015225.000 1.500
646950.000 5015225.000 1.500
646975.000 5015225.000 1.500
647000.000 5015225.000 1.500
647025.000 5015225.000 1.500
647050.000 5015225.000 1.500
647075.000 5015225.000 1.500
647100.000 5015225.000 1.500
647125.000 5015225.000 1.500
647150.000 5015225.000 1.500
647175.000 5015225.000 1.500
647200.000 5015225.000 1.500
647225.000 5015225.000 1.500
647250.000 5015225.000 1.500
647275.000 5015225.000 1.500
647300.000 5015225.000 1.500
647325.000 5015225.000 1.500
646900.000 5015200.000 1.500
646925.000 5015200.000 1.500
646950.000 5015200.000 1.500
646975.000 5015200.000 1.500
647000.000 5015200.000 1.500
647025.000 5015200.000 1.500
647050.000 5015200.000 1.500
647075.000 5015200.000 1.500
647100.000 5015200.000 1.500
647125.000 5015200.000 1.500
647150.000 5015200.000 1.500
647175.000 5015200.000 1.500
647200.000 5015200.000 1.500
647225.000 5015200.000 1.500
647250.000 5015200.000 1.500
647275.000 5015200.000 1.500
647300.000 5015200.000 1.500
647325.000 5015200.000 1.500
647350.000 5015200.000 1.500
647375.000 5015200.000 1.500
646875.000 5015175.000 1.500
646900.000 5015175.000 1.500
646925.000 5015175.000 1.500
646950.000 5015175.000 1.500
646975.000 5015175.000 1.500
647000.000 5015175.000 1.500
647025.000 5015175.000 1.500
647050.000 5015175.000 1.500
647075.000 5015175.000 1.500
647100.000 5015175.000 1.500
647125.000 5015175.000 1.500
647150.000 5015175.000 1.500
647175.000 5015175.000 1.500
647200.000 5015175.000 1.500
647225.000 5015175.000 1.500
647250.000 5015175.000 1.500
647275.000 5015175.000 1.500
647300.000 5015175.000 1.500
647325.000 5015175.000 1.500
647350.000 5015175.000 1.500
647375.000 5015175.000 1.500
647400.000 5015175.000 1.500
647425.000 5015175.000 1.500
646875.000 5015150.000 1.500
646900.000 5015150.000 1.500
646925.000 5015150.000 1.500
646950.000 5015150.000 1.500
646975.000 5015150.000 1.500
647000.000 5015150.000 1.500
647025.000 5015150.000 1.500
647050.000 5015150.000 1.500
647075.000 5015150.000 1.500
647100.000 5015150.000 1.500
647125.000 5015150.000 1.500
647150.000 5015150.000 1.500
647175.000 5015150.000 1.500
647200.000 5015150.000 1.500
647225.000 5015150.000 1.500
647250.000 5015150.000 1.500
647275.000 5015150.000 1.500
647300.000 5015150.000 1.500
647325.000 5015150.000 1.500
647350.000 5015150.000 1.500
647375.000 5015150.000 1.500
647400.000 5015150.000 1.500
647425.000 5015150.000 1.500
647450.000 5015150.000 1.500
647475.000 5015150.000 1.500
646850.000 5015125.000 1.500
646875.000 5015125.000 1.500
646900.000 5015125.000 1.500
646925.000 5015125.000 1.500
646950.000 5015125.000 1.500
646975.000 5015125.000 1.500
647000.000 5015125.000 1.500
647025.000 5015125.000 1.500
647050.000 5015125.000 1.500
647075.000 5015125.000 1.500
647100.000 5015125.000 1.500
647125.000 5015125.000 1.500
647150.000 5015125.000 1.500
647175.000 5015125.000 1.500
647200.000 5015125.000 1.500
647225.000 5015125.000 1.500
647250.000 5015125.000 1.500
647275.000 5015125.000 1.500
647300.000 5015125.000 1.500
647325.000 5015125.000 1.500
647350.000 5015125.000 1.500
647375.000 5015125.000 1.500
647400.000 5015125.000 1.500
647425.000 5015125.000 1.500
647450.000 5015125.000 1.500
647475.000 5015125.000 1.500
647500.000 5015125.000 1.500
646850.000 5015100.000 1.500
646875.000 5015100.000 1.500
646900.000 5015100.000 1.500
646925.000 5015100.000 1.500
646950.000 5015100.000 1.500
646975.000 5015100.000 1.500
647000.000 5015100.000 1.500
647025.000 5015100.000 1.500
647050.000 5015100.000 1.500
647075.000 5015100.000 1.500
647100.000 5015100.000 1.500
647125.000 5015100.000 1.500
647150.000 5015100.000 1.500
647175.000 5015100.000 1.500
647200.000 5015100.000 1.500
647225.000 5015100.000 1.500
647250.000 5015100.000 1.500
647275.000 5015100.000 1.500
647300.000 5015100.000 1.500
647325.000 5015100.000 1.500
647350.000 5015100.000 1.500
647375.000 5015100.000 1.500
647400.000 5015100.000 1.500
647425.000 5015100.000 1.500
647450.000 5015100.000 1.500
647475.000 5015100.000 1.500
647500.000 5015100.000 1.500
646825.000 5015075.000 1.500
646850.000 5015075.000 1.500
646875.000 5015075.000 1.500
646900.000 5015075.000 1.500
646925.000 5015075.000 1.500
646950.000 5015075.000 1.500
646975.000 5015075.000 1.500
647000.000 5015075.000 1.500
647025.000 5015075.000 1.500
647050.000 5015075.000 1.500
647075.000 5015075.000 1.500
647100.000 5015075.000 1.500
647125.000 5015075.000 1.500
647150.000 5015075.000 1.500
647175.000 5015075.000 1.500
647200.000 5015075.000 1.500
647225.000 5015075.000 1.500
647250.000 5015075.000 1.500
647275.000 5015075.000 1.500
647300.000 5015075.000 1.500
647325.000 5015075.000 1.500
647350.000 5015075.000 1.500
647375.000 5015075.000 1.500
647400.000 5015075.000 1.500
647425.000 5015075.000 1.500
647450.000 5015075.000 1.500
647475.000 5015075.000 1.500
646825.000 5015050.000 1.500
646850.000 5015050.000 1.500
646875.000 5015050.000 1.500
646900.000 5015050.000 1.500
646925.000 5015050.000 1.500
646950.000 5015050.000 1.500
646975.000 5015050.000 1.500
647000.000 5015050.000 1.500
647025.000 5015050.000 1.500
647050.000 5015050.000 1.500
647075.000 5015050.000 1.500
647100.000 5015050.000 1.500
647125.000 5015050.000 1.500
647150.000 5015050.000 1.500
647175.000 5015050.000 1.500
647200.000 5015050.000 1.500
647225.000 5015050.000 1.500
647250.000 5015050.000 1.500
647275.000 5015050.000 1.500
647300.000 5015050.000 1.500
647325.000 5015050.000 1.500
647350.000 5015050.000 1.500
647375.000 5015050.000 1.500
647400.000 5015050.000 1.500
647425.000 5015050.000 1.500
647450.000 5015050.000 1.500
647475.000 5015050.000 1.500
646800.000 5015025.000 1.500
646825.000 5015025.000 1.500
646850.000 5015025.000 1.500
646875.000 5015025.000 1.500
646900.000 5015025.000 1.500
646925.000 5015025.000 1.500
646950.000 5015025.000 1.500
646975.000 5015025.000 1.500
647000.000 5015025.000 1.500
647025.000 5015025.000 1.500
647050.000 5015025.000 1.500
647075.000 5015025.000 1.500
647100.000 5015025.000 1.500
647125.000 5015025.000 1.500
647150.000 5015025.000 1.500
647175.000 5015025.000 1.500
647200.000 5015025.000 1.500
647225.000 5015025.000 1.500
647250.000 5015025.000 1.500
647275.000 5015025.000 1.500
647300.000 5015025.000 1.500
647325.000 5015025.000 1.500
647350.000 5015025.000 1.500
647375.000 5015025.000 1.500
647400.000 5015025.000 1.500
647425.000 5015025.000 1.500
647450.000 5015025.000 1.500
646800.000 5015000.000 1.500
646825.000 5015000.000 1.500
646850.000 5015000.000 1.500
646875.000 5015000.000 1.500
646900.000 5015000.000 1.500
646925.000 5015000.000 1.500
646950.000 5015000.000 1.500
646975.000 5015000.000 1.500
647000.000 5015000.000 1.500
647025.000 5015000.000 1.500
