This file contains receptor locations
X_coordinate  Y_Coordinate  Z_Coordinate
----------------------------------------------
697725.000 5169330.000 1.500
697700.000 5169305.000 1.500
697725.000 5169305.000 1.500
697750.000 5169305.000 1.500
697775.000 5169305.000 1.500
697675.000 5169280.000 1.500
697700.000 5169280.000 1.500
697725.000 5169280.000 1.500
697750.000 5169280.000 1.500
697775.000 5169280.000 1.500
697800.000 5169280.000 1.500
697825.000 5169280.000 1.500
697675.000 5169255.000 1.500
697700.000 5169255.000 1.500
697725.000 5169255.000 1.500
697750.000 5169255.000 1.500
697775.000 5169255.000 1.500
697800.000 5169255.000 1.500
697825.000 5169255.000 1.500
697850.000 5169255.000 1.500
697875.000 5169255.000 1.500
697650.000 5169230.000 1.500
697675.000 5169230.000 1.500
697700.000 5169230.000 1.500
697725.000 5169230.000 1.500
697750.000 5169230.000 1.500
697775.000 5169230.000 1.500
697800.000 5169230.000 1.500
697825.000 5169230.000 1.500
697850.000 5169230.000 1.500
697875.000 5169230.000 1.500
697900.000 5169230.000 1.500
697625.000 5169205.000 1.500
697650.000 5169205.000 1.500
697675.000 5169205.000 1.500
697700.000 5169205.000 1.500
697725.000 5169205.000 1.500
697750.000 5169205.000 1.500
697775.000 5169205.000 1.500
697800.000 5169205.000 1.500
697825.000 5169205.000 1.500
697850.000 5169205.000 1.500
697875.000 5169205.000 1.500
697900.000 5169205.000 1.500
697925.000 5169205.000 1.500
697950.000 5169205.000 1.500
697625.000 5169180.000 1.500
697650.000 5169180.000 1.500
697675.000 5169180.000 1.500
697700.000 5169180.000 1.500
697725.000 5169180.000 1.500
697750.000 5169180.000 1.500
697775.000 5169180.000 1.500
697800.000 5169180.000 1.500
697825.000 5169180.000 1.500
697850.000 5169180.000 1.500
697875.000 5169180.000 1.500
697900.000 5169180.000 1.500
697925.000 5169180.000 1.500
697950.000 5169180.000 1.500
697975.000 5169180.000 1.500
698000.000 5169180.000 1.500
697600.000 5169155.000 1.500
697625.000 5169155.000 1.500
697650.000 5169155.000 1.500
697675.000 5169155.000 1.500
697700.000 5169155.000 1.500
697725.000 5169155.000 1.500
697750.000 5169155.000 1.500
697775.000 5169155.000 1.500
697800.000 5169155.000 1.500
697825.000 5169155.000 1.500
697850.000 5169155.000 1.500
697875.000 5169155.000 1.500
697900.000 5169155.000 1.500
697925.000 5169155.000 1.500
697950.000 5169155.000 1.500
697975.000 5169155.000 1.500
698000.000 5169155.000 1.500
698025.000 5169155.000 1.500
698050.000 5169155.000 1.500
697575.000 5169130.000 1.500
697600.000 5169130.000 1.500
697625.000 5169130.000 1.500
697650.000 5169130.000 1.500
697675.000 5169130.000 1.500
697700.000 5169130.000 1.500
697725.000 5169130.000 1.500
697750.000 5169130.000 1.500
697775.000 5169130.000 1.500
697800.000 5169130.000 1.500
697825.000 5169130.000 1.500
697850.000 5169130.000 1.500
697875.000 5169130.000 1.500
697900.000 5169130.000 1.500
697925.000 5169130.000 1.500
697950.000 5169130.000 1.500
697975.000 5169130.000 1.500
698000.000 5169130.000 1.500
698025.000 5169130.000 1.500
698050.000 5169130.000 1.500
698075.000 5169130.000 1.500
698100.000 5169130.000 1.500
697525.000 5169105.000 1.500
697550.000 5169105.000 1.500
697575.000 5169105.000 1.500
697600.000 5169105.000 1.500
697625.000 5169105.000 1.500
697650.000 5169105.000 1.500
697675.000 5169105.000 1.500
697700.000 5169105.000 1.500
697725.000 5169105.000 1.500
697750.000 5169105.000 1.500
697775.000 5169105.000 1.500
697800.000 5169105.000 1.500
697825.000 5169105.000 1.500
697850.000 5169105.000 1.500
697875.000 5169105.000 1.500
697900.000 5169105.000 1.500
697925.000 5169105.000 1.500
697950.000 5169105.000 1.500
697975.000 5169105.000 1.500
698000.000 5169105.000 1.500
698025.000 5169105.000 1.500
698050.000 5169105.000 1.500
698075.000 5169105.000 1.500
698100.000 5169105.000 1.500
698125.000 5169105.000 1.500
698150.000 5169105.000 1.500
697400.000 5169080.000 1.500
697425.000 5169080.000 1.500
697450.000 5169080.000 1.500
697475.000 5169080.000 1.500
697500.000 5169080.000 1.500
697525.000 5169080.000 1.500
697550.000 5169080.000 1.500
697575.000 5169080.000 1.500
697600.000 5169080.000 1.500
697625.000 5169080.000 1.500
697650.000 5169080.000 1.500
697675.000 5169080.000 1.500
697700.000 5169080.000 1.500
697725.000 5169080.000 1.500
697750.000 5169080.000 1.500
697775.000 5169080.000 1.500
697800.000 5169080.000 1.500
697825.000 5169080.000 1.500
697850.000 5169080.000 1.500
697875.000 5169080.000 1.500
697900.000 5169080.000 1.500
697925.000 5169080.000 1.500
697950.000 5169080.000 1.500
697975.000 5169080.000 1.500
698000.000 5169080.000 1.500
698025.000 5169080.000 1.500
698050.000 5169080.000 1.500
698075.000 5169080.000 1.500
698100.000 5169080.000 1.500
698125.000 5169080.000 1.500
698150.000 5169080.000 1.500
698175.000 5169080.000 1.500
698200.000 5169080.000 1.500
697300.000 5169055.000 1.500
697325.000 5169055.000 1.500
697350.000 5169055.000 1.500
697375.000 5169055.000 1.500
697400.000 5169055.000 1.500
697425.000 5169055.000 1.500
697450.000 5169055.000 1.500
697475.000 5169055.000 1.500
697500.000 5169055.000 1.500
697525.000 5169055.000 1.500
697550.000 5169055.000 1.500
697575.000 5169055.000 1.500
697600.000 5169055.000 1.500
697625.000 5169055.000 1.500
697650.000 5169055.000 1.500
697675.000 5169055.000 1.500
697700.000 5169055.000 1.500
697725.000 5169055.000 1.500
697750.000 5169055.000 1.500
697775.000 5169055.000 1.500
697800.000 5169055.000 1.500
697825.000 5169055.000 1.500
697850.000 5169055.000 1.500
697875.000 5169055.000 1.500
697900.000 5169055.000 1.500
697925.000 5169055.000 1.500
697950.000 5169055.000 1.500
697975.000 5169055.000 1.500
698000.000 5169055.000 1.500
698025.000 5169055.000 1.500
698050.000 5169055.000 1.500
698075.000 5169055.000 1.500
698100.000 5169055.000 1.500
698125.000 5169055.000 1.500
698150.000 5169055.000 1.500
698175.000 5169055.000 1.500
698200.000 5169055.000 1.500
697225.000 5169030.000 1.500
697250.000 5169030.000 1.500
697275.000 5169030.000 1.500
697300.000 5169030.000 1.500
697325.000 5169030.000 1.500
697350.000 5169030.000 1.500
697375.000 5169030.000 1.500
697400.000 5169030.000 1.500
697425.000 5169030.000 1.500
697450.000 5169030.000 1.500
697475.000 5169030.000 1.500
697500.000 5169030.000 1.500
697525.000 5169030.000 1.500
697550.000 5169030.000 1.500
697575.000 5169030.000 1.500
697600.000 5169030.000 1.500
697625.000 5169030.000 1.500
697650.000 5169030.000 1.500
697675.000 5169030.000 1.500
697700.000 5169030.000 1.500
697725.000 5169030.000 1.500
697750.000 5169030.000 1.500
697775.000 5169030.000 1.500
697800.000 5169030.000 1.500
697825.000 5169030.000 1.500
697850.000 5169030.000 1.500
697875.000 5169030.000 1.500
697900.000 5169030.000 1.500
697925.000 5169030.000 1.500
697950.000 5169030.000 1.500
697975.000 5169030.000 1.500
698000.000 5169030.000 1.500
698025.000 5169030.000 1.500
698050.000 5169030.000 1.500
698075.000 5169030.000 1.500
698100.000 5169030.000 1.500
698125.000 5169030.000 1.500
698150.000 5169030.000 1.500
698175.000 5169030.000 1.500
698200.000 5169030.000 1.500
697150.000 5169005.000 1.500
697175.000 5169005.000 1.500
697200.000 5169005.000 1.500
697225.000 5169005.000 1.500
697250.000 5169005.000 1.500
697275.000 5169005.000 1.500
697300.000 5169005.000 1.500
697325.000 5169005.000 1.500
697350.000 5169005.000 1.500
697375.000 5169005.000 1.500
697400.000 5169005.000 1.500
697425.000 5169005.000 1.500
697450.000 5169005.000 1.500
697475.000 5169005.000 1.500
697500.000 5169005.000 1.500
697525.000 5169005.000 1.500
